company_charger_cost_per_kWh,charge_pv,charge_work,charge_grid,charge_emergency,charge_held_back,utilisation,total_revenue,revenue_per_charger,avg_cost_apartment,avg_cost_house_pv,avg_cost_house_no_pv,avg_cost
0.08,104.66573210603514,440773.4804051508,2774.8202125765683,150.39095253554964,0.0,2.4140187256021366,35261.87843241213,114.37883924265311,0.01576397496860095,0.015468180565270013,0.015453442053257674,0.015459759798374651
0.09,90.63629844274334,439981.18460261397,2667.078605931497,154.80011600473503,0.0,2.3903288455016667,39598.306614235305,127.12899690183889,0.017568450711657337,0.017294062353771653,0.017286260164823784,0.0172909156015268
0.09999999999999999,84.77721898406548,439340.3662717085,3000.8295736825344,147.88418156564944,0.0,2.3434476515334364,43934.03662717087,139.53992417324028,0.019378546427489703,0.019100458691351345,0.019241575347973692,0.01923486672733172
0.10999999999999999,46464.418273552306,408272.8135639277,2910.4661070135394,153.13794069268855,13383.94165588764,2.21067841187456,44910.00949203208,144.78968639576786,0.02115248106019817,0.02211168646246232,0.02120774332206034,0.02126247801699797
0.11999999999999998,44526.78264528243,397548.4421526698,2479.0118954491954,82.82972013522411,13366.848791560185,2.106664767586737,47705.81305832044,150.85275294020005,0.023031081502491463,0.023269593179268112,0.0229255429375597,0.022947786452585012
0.12999999999999998,47263.262347577744,399650.0369867812,2797.0951780542473,167.10594845075894,14578.08472818451,2.1733749302752825,51954.50480828184,167.34890217171838,0.024942727149447348,0.024358330017132123,0.0248594451445773,0.024828170587537588
0.13999999999999996,44538.859900340954,401580.8711677723,2738.207949051963,178.82107435905806,13802.861535839522,2.1608119164731634,56221.32196348819,178.478336361972,0.027106921697739594,0.025514187587902505,0.026735590313207075,0.02666920054072488
0.14999999999999997,47937.869457201414,401327.0828485674,3038.178625374672,173.35573723235046,15285.286791662618,2.1291907573759077,60199.06242728515,189.49469922353322,0.02880252442752353,0.02641271452357521,0.028664574289833884,0.028513746343602812
0.15999999999999998,45366.692628407494,401922.00360417593,3162.9723476599606,91.64164039328067,14889.647374117218,2.1447481216062734,64307.520576668234,204.4587728003552,0.03076173034349484,0.027410907814944457,0.03054284696792055,0.030354113323813554
0.16999999999999996,45061.61705942703,404507.23676631326,2977.6341702122536,183.52933097417935,14947.921008537964,2.2141858788175037,68766.23025027318,223.8749081826368,0.03278737352299237,0.028208272093435766,0.03258267293266091,0.03232166381154143
0.17999999999999994,46301.452450349214,399743.49707422504,3228.9255958879935,187.91218780964505,14933.55580375067,2.1679679479791965,71953.82947336056,232.0461321166572,0.034670452581371136,0.029167198794594982,0.03428642408966233,0.033991214054244906
0.18999999999999995,47584.620846134225,400006.01458886924,2981.1989232362744,161.73884283994488,15179.560037172112,2.1686247105114362,76001.14277188541,244.7769128807802,0.03650883798479833,0.030377165007297036,0.03622620143598542,0.035857943099171945
0.19999999999999996,46045.98159584896,399367.8890206173,2924.4148695675076,122.72416971686867,14951.370357527183,2.1292384300585923,79873.5778041235,253.01291406488338,0.03834510885416379,0.03179940769072111,0.038139813452358284,0.03774604197417962
0.20999999999999996,46368.70094563558,36853.342554533905,364261.88844507234,145.44721490129726,0.0,0.23059895420190882,7739.20193645217,23.448635733555566,0.04028874101383772,0.032095183148128086,0.03914948577392592,0.03874685917647287
0.21999999999999992,43930.06628815031,35822.533057989196,366438.67434700223,56.686912836510515,0.0,0.23032157140886442,7880.957272757655,24.534744237364798,0.04189812649234484,0.03199847321607712,0.03924892965019192,0.0389016437437543
0.22999999999999993,46427.165676310535,38399.846059150674,365201.53681276884,119.99894999496954,0.0,0.24024119486322718,8831.96459360465,27.143015691603477,0.04354634713930798,0.032105985882996305,0.03927282500271087,0.03889798126147769
0.23999999999999994,45143.884103672404,36485.66609219112,365293.81625720125,64.96839696444832,0.0,0.22428568084029446,8756.559862125843,25.935687018408792,0.04532772473679457,0.03188847976360699,0.03921580226263621,0.03887622247056352
0.24999999999999994,47241.40403590311,41117.55920876013,359732.9294439688,108.14534974111409,0.0,0.2540767899828,10279.389802190039,31.810592750742096,0.04818465179087629,0.03193036697021137,0.039293529087212904,0.03896480753711073
