employees_per_charger\company_charger_cost_per_kWh,0.04,0.05,0.060000000000000005,0.07,0.08000000000000002,0.09000000000000001,0.1,0.11000000000000001,0.12000000000000002,0.13000000000000003,0.14,0.15000000000000002,0.16000000000000003,0.17000000000000004,0.18000000000000002,0.19000000000000003,0.20000000000000004,0.21000000000000005,0.22000000000000006,0.23000000000000004,0.24000000000000005,0.25000000000000006,0.26,0.27,0.28,0.29000000000000004,0.30000000000000004,0.31000000000000005,0.32,0.33
1,-0.28958664170787607,5.697031013983963,-9.3812343616522,4.1372264235500875,-12474.793255527733,-13111.370634995703,-12960.407364690669,-12235.231492889134,-12413.887596028877,-12894.845364854136,-12720.355035747334,-12757.78983335259,-12632.712702560088,-12384.52509791932,-12429.555632147954,-12287.33556626202,-12182.914115625503,-12122.995688357838,-13093.723195535726,-12874.653548827253,-12847.674242445684,-12350.608763560522,-12555.893496865907,-11023.12988876986,-9629.131729344903,-10396.074297883173,-9972.379095811883,-9719.014706833956,-10395.25034805783,-9768.525582846985
8,17.22006531076687,-3.322652076307392,4.806768782583937,10.886227746086234,-11901.334534530455,-12452.166836567705,-12957.317470422398,-12214.548830664206,-12618.435988904535,-12819.083096469405,-13164.393451280768,-12902.560388726117,-12888.917210127123,-13107.356655983067,-12431.241819498639,-12003.109488069002,-12670.819329842372,-12040.029518519757,-12376.782185505077,-12430.45348953509,-12587.01272860267,-12849.174852948388,-12715.236818253781,-11584.536408092581,-10003.266064034178,-10066.767076970938,-9954.058402446142,-9868.062989890273,-9593.508721873777,-9910.210181147002
15,231.14100040969316,204.09058132729177,295.0251912217442,212.88515375605652,-12490.542623487374,-12185.318261473863,-12533.854587492053,-12054.782022759611,-12222.44702930054,-12138.699925991028,-11989.217422725791,-12394.745129142531,-12544.671228210946,-12313.952169666885,-12512.371212362696,-12038.568333487625,-12634.949432506677,-12088.257176990815,-11644.829261549708,-12734.77169083765,-12341.636334023922,-11889.37304589515,-12470.871146429152,-10061.05654932343,-10258.73796725946,-10015.835276876362,-9865.324948870733,-10032.62284072772,-9847.04201492277,-10263.666962514286
22,62.75185426018902,120.9445649589918,21.883499291613134,93.28332762588366,-12366.127617823886,-12289.632705946424,-12318.45680096331,-11769.719087707123,-11680.158802216753,-11912.122191712122,-11957.501623466218,-11795.027976610423,-11991.202480078358,-12480.115975145318,-12668.633720440368,-12018.1592866419,-12072.952557461585,-12349.659416779166,-12116.212399760077,-12213.643295237493,-12370.72326972765,-11887.075634539051,-11878.8748566051,-11170.008582666222,-9200.66154467959,-9728.442811950401,-9775.014545032682,-9829.76203952287,-9841.163336263156,-9615.756692400955
29,-117.23651361432428,-2.835301157650747,-25.807274230969142,-20.095648699561025,-11819.211531887997,-12035.189420987674,-11330.609779681092,-12121.890759051834,-12120.088831932204,-12040.483557273186,-11249.766330146631,-11207.576033657673,-11652.092007292767,-12473.190986798223,-11683.426412853336,-11597.991702751748,-11829.361195679683,-11336.16123943471,-11760.69284473042,-11848.01740926005,-11914.8229441796,-11413.209948676254,-12262.16763864074,-10847.165566224028,-9848.865620559634,-9732.019083734425,-9895.596967352643,-10244.488929914665,-9778.511297713641,-10160.049578015183
36,-219.15718367034435,-187.7155632187828,-165.3268115689175,-53.87007690234441,-11621.88087927765,-11692.804910994235,-11578.396831007383,-11411.32212867292,-11962.05565561323,-11561.385146398045,-12091.395056596122,-11818.518545957824,-11505.898264498288,-11907.37424686364,-11688.882985041722,-11174.14874721619,-11369.865042958583,-11656.877892753266,-11521.529951287703,-11720.723620552555,-11967.36720411867,-11290.50356788625,-11721.043650644906,-11129.542821457573,-10097.967515335687,-10141.559602760854,-10830.296210584784,-9780.347287035645,-9926.48067840414,-9519.395947235576
43,-142.16433547093538,-108.99895726966838,-67.78717680933687,-201.89404877231664,-11915.30505045178,-11614.4321652973,-11201.329991251372,-12182.354496624503,-11385.709434495997,-11986.315041076425,-11846.153797444676,-11324.608843314067,-11579.161651728922,-11544.342718059277,-11235.823426200866,-11216.777422067604,-11647.617149624994,-11459.504643331624,-11387.850286845856,-11624.597955493058,-11611.76040938856,-11331.666093384545,-11255.493496576351,-10778.80530871857,-9555.838152549022,-9669.08626346254,-9346.399297288128,-10121.779988836963,-9813.102825714994,-10171.126334951548
50,-179.52315765628737,-236.3829143943101,-120.57897004217443,73.18159763255858,-11064.09257533461,-11365.351373295453,-11461.707953887915,-11462.012813987354,-11734.550801844054,-11708.069076463964,-11842.186117321402,-11216.780015129933,-11839.856218984805,-11654.946677132686,-11334.298362234222,-11177.943538634987,-11199.327039591351,-11004.646154444581,-10919.164793792675,-10810.8061458657,-11581.14992757773,-11038.351380060065,-11658.528758094259,-10433.123719448728,-10174.065176896604,-10184.419905236015,-9887.710549350079,-9538.728455009084,-9972.790479057912,-9726.750046393356
57,-293.1450729591995,-169.2196861162131,-224.83035256369226,-148.53540345319493,-11557.63507666754,-11384.636139917042,-11379.127855233248,-11422.166147151343,-10828.111274246263,-11428.474180047979,-11342.579616326526,-11211.375039848568,-10909.956948163259,-11648.00715196472,-11261.216982508424,-11800.46179902949,-10913.013795034512,-11157.218403269158,-11709.310095459703,-11048.752373938421,-11060.721994722047,-11265.57990620478,-11692.693449978337,-10451.949237180157,-9587.460690789461,-10163.68661357324,-10104.455354869175,-9705.655128943905,-9708.328879405974,-9420.54986418044
