company_charger_cost_per_kWh,charge_pv,charge_work,charge_grid,charge_emergency,charge_held_back,utilisation,total_revenue,revenue_per_charger,avg_cost_apartment,avg_cost_house_pv,avg_cost_house_no_pv,avg_cost
0.04,137.22964672825324,221348.79738936824,228.03429036398865,2.2115642650533118e-13,0.0,2.3978056310442932,8853.951895574708,56.98460087247134,0.0,0.007670732753518353,0.0,0.007670732753518353
0.05,148.47901475751797,220710.23624857276,230.13572018995643,2.4069635173873394e-13,0.0,2.3842035504719354,11035.511812428624,70.73134167946375,0.0,0.009567288706630973,0.0,0.009567288706630973
0.060000000000000005,136.65952390309735,220072.90223360166,232.4901147603316,2.824407374646398e-13,0.0,2.3687551916865495,13204.374134016074,84.10015980779211,0.0,0.011496394928607396,0.0,0.011496394928607396
0.07,115.68694681293911,222201.3921844361,240.77399243712452,1.9939605522267811e-13,0.0,2.408666836709072,15554.097452910499,100.0273203006854,0.0,0.0133878593601107,0.0,0.0133878593601107
0.08000000000000002,171025.9768142413,69847.74337828055,320.31582661521134,9.36140054363932e-13,28959.32648188261,0.7355353666589256,5587.819470262457,34.90863117008111,0.0,0.015211764355568286,0.0,0.015211764355568284
0.09000000000000001,170503.8220269791,71132.86742158567,369.14504671238166,1.0258460747536446e-12,29736.148645796417,0.7694273160433948,6401.958067942703,40.51273870686183,0.0,0.015887923089864586,0.0,0.01588792308986459
0.1,171145.76142105766,71949.02333071809,425.4520650740482,1.0720313525780512e-12,30547.220709395464,0.771792224827319,7194.902333071797,45.635430845812074,0.0,0.01650978997585429,0.0,0.01650978997585429
0.11000000000000001,171559.518591361,70487.58499102475,440.94150717245907,1.2012613126444194e-12,30560.1917807372,0.7556500211782484,7753.634349012705,49.13918561400084,0.0,0.01709387288230133,0.0,0.01709387288230133
0.12000000000000002,170747.09097841402,70321.48664019299,513.6637205594524,1.127542503809309e-12,30288.206413416316,0.7594301331031227,8438.578396823163,54.11755156049493,0.0,0.017770839944832494,0.0,0.017770839944832494
0.13000000000000003,170692.49071933716,71449.71268749527,519.9989261163887,0.18102398718928692,30973.734628663475,0.7612165974277467,9288.46264937438,58.8886045842184,0.0,0.018391231946552684,0.0,0.018391231946552684
0.14,169723.4458545209,71015.55337750497,501.7344934662071,0.14059103394466588,31168.544905387753,0.7681417111396085,9942.1774728507,63.78247749813467,0.0,0.018906471103020905,0.0,0.018906471103020905
0.15000000000000002,169606.4369991989,70499.74469213412,529.5045707507323,0.03450000000124165,30834.502517953915,0.7395764914221648,10574.961703820092,65.67621064806596,0.0,0.019511497788409927,0.0,0.019511497788409927
0.16000000000000003,170663.5143761316,69950.67746369334,542.6021477217989,1.3862233039754233,30813.712430863266,0.7498291617460779,11192.108394190964,70.9317516541787,0.0,0.020197607228749186,0.0,0.020197607228749186
0.17000000000000004,169922.00641861084,71969.25899420175,591.217838485762,0.35815463648244705,31284.42431576122,0.7622732820786184,12234.774029014301,76.99295350825227,0.0,0.020807162497070736,0.0,0.020807162497070732
0.18000000000000002,170222.85849625678,70133.79261043243,608.2849651596773,1.3220535777236364e-12,30965.259258475417,0.748404734793164,12624.08266987779,80.13379778727786,0.0,0.02132299264995076,0.0,0.021322992649950762
0.19000000000000003,171139.4534903352,70387.65495302224,613.5090335161959,1.2678746941219288e-12,30956.764517174463,0.763225519140045,13373.65444107422,86.12860842799233,0.0,0.021993980936176896,0.0,0.021993980936176896
0.20000000000000004,170868.61480224322,70821.44685013419,635.83507355078,1.3465842662175014,31072.196811618967,0.7614993322742355,14164.289370026832,89.99832372556563,0.0,0.02260880518509597,0.0,0.022608805185095972
0.21000000000000005,170970.12131079394,70398.0622698005,636.3777560818514,1.3655743202889425e-12,31367.655601217022,0.7576804600918327,14783.593076658057,94.03862486655458,0.0,0.02318475361841404,0.0,0.02318475361841404
0.22000000000000006,170246.4848128023,70705.0011498635,722.3948374994859,0.7057175881508195,31575.39695775191,0.7394073993590906,15555.100252969953,96.80495423860651,0.0,0.023832507983217763,0.0,0.023832507983217763
0.23000000000000004,170637.2501065257,69847.07945289764,689.2363913329809,1.4956924587750109e-12,30754.347653540448,0.7739717577944915,16064.82827416644,105.21572116619286,0.0,0.02432414242061531,0.0,0.02432414242061531
0.24000000000000005,172125.7912319883,72035.5275893491,714.9297952804668,1.4011014570769476e-12,31875.957696443496,0.764885239501857,17288.52662144375,108.3997363538434,0.0,0.02510183501288195,0.0,0.02510183501288195
0.25000000000000006,171456.39959285205,71455.1466124317,716.8425458284072,1.4579448759377556e-12,31901.98530643911,0.7625753551414913,17863.786653107913,113.22254917989905,0.0,0.0257345467241699,0.0,0.0257345467241699
0.26,170220.93407216528,71467.95504756895,745.1424647888783,1.5427659150191175e-12,31925.30856765003,0.7762363197603701,18581.66831236786,119.41127141156318,0.0,0.0263559539528092,0.0,0.026355953952809194
0.27,171450.69155077866,45858.27891949066,25966.462935771233,1.857491938039857e-11,0.715684641882504,0.503913873973536,12381.735308262485,79.54773760389673,0.0,0.026904639250527412,0.0,0.026904639250527412
0.28,170902.06991645086,113.81852402962241,71475.61735601656,8.704148513061227e-14,0.0,0.019500871657592452,31.86918672829428,0.22627405635143044,0.0,0.026898627248632435,0.0,0.026898627248632435
0.29000000000000004,170609.74255830498,115.52796627353227,70024.86992967137,7.37188088351104e-14,0.0,0.019968535861189907,33.50311021932436,0.324498556878694,0.0,0.026637023543979767,0.0,0.026637023543979767
