time_step,charge_received_pv,charge_received_grid,charge_received_work,charge_received_public
10075,0.0,141.24252570988583,0.0,1.2098854113415158
10080,0.0,143.83308509474222,0.0,5.3878663006987
10085,0.0,145.0100506898987,0.0,4.238060204970551
10090,0.0,147.7990333785967,0.0,1.6637315839534557
10095,0.0,150.7950074487703,0.0,1.4406947130310512
10100,0.0,150.7009658599556,0.0,0.39307696417930504
10105,0.0,150.54801205094026,0.0,0.0
10110,0.0,151.98900717792134,0.0,0.8102050318630543
10115,0.0,153.0417584403313,0.0,0.0
10120,0.0,157.09301482175601,0.0,0.0
10125,0.0,153.82624748686172,0.0,0.0
10130,0.0,151.12571013321553,0.0,1.5616666666666679
10135,0.0,156.23036333889445,0.0,1.0416666666666665
10140,0.0,161.87841693792166,0.0,2.673407463336075
10145,0.0,167.826019486034,0.0,5.097837332914299
10150,0.0,173.78925448975156,0.0,5.5980475434799235
10155,0.0,181.47844503936778,0.0,4.189460816247431
10160,0.0,188.11919412602225,0.0,0.3073767216730894
10165,0.0,195.30477594023196,0.0,0.0
10170,0.0,201.63651492484286,0.0,0.0
10175,0.0,207.74231517091818,0.0,1.0416666666666665
10180,0.0,216.1594497293517,0.0,0.6764074633360022
10185,0.0,223.74620423964242,0.0,0.0
10190,0.0,231.13190564364928,0.0,0.0
10195,0.0,239.98272438029494,0.0,0.0
10200,0.0,247.7803509247433,0.0,4.589025863245765
10205,0.0,254.66329010294257,0.0,0.8120675979063399
10210,0.0,263.4950408277565,0.0,0.795031653432682
10215,0.0,273.1725906586568,0.0,1.5193871142103421
10220,0.0,280.81782648420665,0.0,1.635758794094813
10225,0.0,291.25783490948936,0.0,3.094777737087725
10230,0.0,299.78783326100074,0.0,3.464827346152515
10235,0.0,309.583048848229,0.0,2.7493447733357748
10240,0.0,320.59477008478905,0.0,0.0
10245,0.0,329.5588864453554,0.0,0.0
10250,0.0,341.27714846671506,0.0,0.0
10255,0.0,351.5894512841689,0.0,0.0
10260,0.0,360.5188846134763,0.0,4.111448073975224
10265,0.0,370.0779879256644,0.0,2.287134429740399
10270,0.0,380.78341103807793,0.0,2.0214259405712363
10275,0.0,391.693646678278,0.0,2.6054073624747494
10280,0.0,402.49252145531386,0.0,2.031503273942155
10285,0.0,416.06049983141827,0.0,2.083333333333333
10290,0.0,425.34375114390946,0.0,0.41671975125161875
10295,0.0,436.8869072487247,0.0,1.0416666666666665
10300,0.0,451.2534999620663,0.0,0.9915539883948283
10305,0.0,463.3810008775031,0.0,1.0416666666666665
10310,0.0,476.45917753853456,0.0,1.0416666666666665
10315,0.0,491.90367600422354,0.0,2.0243005867946415
10320,0.0,502.34802080906616,0.0,12.715571546396465
10325,0.0,516.3540195132678,0.0,6.559523295725197
10330,0.0,529.7606079170545,0.0,3.5874887449237023
10335,0.0,543.5619011078378,0.0,5.110412099296996
10340,0.0,560.369788351256,0.0,1.582449497902111
10345,0.0,573.682394973569,0.0,2.0939682203094545
10350,0.0,582.8952108764101,0.0,3.6114312213160673
10355,0.0,595.9105402270026,0.0,2.663519886392764
10360,0.0,612.2715920966795,0.0,2.982368268974603
10365,0.0,625.0434644029631,0.0,3.0773644503261646
10370,5.902136340963519e-05,640.4357067311322,0.0,3.7252057509923646
10375,0.000289369772514276,654.6229126049052,0.0,4.3519951815386175
10380,0.0022486501930503227,665.1860186953356,0.0,19.03307793516902
10385,0.005054626472474073,673.5749996071324,0.0,10.94980128839659
10390,0.01201770987181283,686.6742248011079,0.0,4.8782958352707
10395,0.0160085619907979,701.9508081801939,0.0,7.324442939391437
10400,0.02978944165739882,712.9076675193062,0.0,2.9180810868249445
10405,0.04448345055018695,719.5420167050664,0.0,2.361524289982557
10410,0.05629441999704622,727.296277491125,0.0,2.6455744594465296
10415,0.08369169353880118,739.8666230512679,0.0,2.03362663337957
10420,0.12694334851116737,754.9947906772753,0.0,0.1779990659649222
10425,0.17650351002607875,755.3722963910457,0.0,2.083333333333333
10430,0.27310241304195254,756.0353543577174,0.0,3.1249999999999996
10435,0.31130509237788856,769.1675840025504,0.0,4.260571887031453
10440,0.38670761330147607,778.8033555973176,0.0,6.294114414978273
10445,0.4785355418326288,776.0639355646807,0.0,5.125575829478628
10450,0.7184865897967363,779.8067754852924,0.0,3.9289462531293062
10455,0.8569851848320327,786.1947016440818,0.0,4.760864606729502
10460,1.4269641841898775,785.7695344767203,0.0,4.700929956310095
10465,2.1048507190689834,781.9261650156842,0.0,2.4562793333331476
10470,2.5775779823903084,777.7132764799843,0.0,1.1241031741436713
10475,2.9749889095847397,775.6285710590511,0.0,1.0416666666666665
