time_step,charge_received_pv,charge_received_grid,charge_received_work,charge_received_public
10075,0,103.15185037496434,14.189579530725538,0
10080,0,105.40000000000096,9.53887822554666,0
10085,0,108.91173659289232,8.449,7.105427357601002e-15
10090,0,109.10891837346504,7.185969445183527,7.105427357601002e-15
10095,0,110.63859465004282,5.225242100815019,0
10100,0,110.11228386620408,4.908333333333333,7.105427357601002e-15
10105,0,110.30561265342304,4.1127073392754845,0
10110,0,110.18587428115299,3.0749999999999997,0
10115,0,107.7923415131566,3.0749999999999997,0
10120,0,108.51828955475624,1.9129483254608357,0
10125,0,105.331160067869,25.950000000003513,0
10130,0,104.80000000000095,30.089915848564345,0
10135,0,109.80000000000102,24.559210990621438,0
10140,0,115.4000000000011,16.711830523135074,0
10145,0,119.16777675520059,14.28806362683285,0
10150,0,124.40000000000123,10.282658033840798,0
10155,0,127.93185996777638,7.337172340134011,0
10160,0,131.40000000000109,5.7067375533010845,0
10165,0,135.9688530255406,5.266666666666667,0
10170,0,140.4176358720545,5.266666666666667,0
10175,0,147.39224050800115,5.266666666666667,0
10180,0,151.79999999999993,5.109415178175827,0
10185,0,158.05999999999958,5.283333333333519,0
10190,0,163.79999999999924,5.866666666666739,0
10195,0,170.78896776062228,5.866666666666666,0
10200,0,178.3999999999984,4.977915960108855,0
10205,0,185.24616346972743,4.733115733313342,0
10210,0,192.27217922996127,2.239676260635813,0
10215,0,197.39999999999733,2.1916666666666664,0
10220,0,201.84150157975463,1.7671990521056176,0
10225,0,208.7999999999967,1.575,0
10230,0,215.4621104348952,1.0309255863661813,0
10235,0,223.55526748309376,0.6166666666666667,0
10240,0,232.79999999999532,0.6166666666666667,0
10245,0,240.83999999999486,2.1778036223165724,0
10250,0,250.21001865618635,1.833333333333336,0
10255,0,261.7999999999937,1.0900108685407903,0
10260,0,274.79999999999296,0.9166666666666666,0
10265,0,283.2422740223635,0.9166666666666666,0
10270,0,291.49674652206085,0.9166666666666666,0
10275,0,298.6591793913495,0.9166666666666666,0
10280,0,306.18795949735335,0.9166666666666666,0
10285,0,316.7967396211631,0.9166666666666666,0
10290,0,323.87819819469934,0.9166666666666666,0
10295,0,337.50115758723797,0.9166666666666666,0
10300,0,347.83598950412113,0.9166666666666666,0
10305,0,360.3676534722782,3.9666666666672152,0
10310,0,371.7750971551183,4.550000000000074,0
10315,0,384.843286325711,4.55,0
10320,0,394.7834413957013,3.6556493402843793,3.552713678800501e-15
10325,0,408.34164361313805,3.199037015047162,1.0658141036401503e-14
10330,0,419.931080170611,2.4499999999999997,0
10335,0,431.9030797249834,2.4499999999999997,0
10340,0,442.4737056976851,1.6651091033826924,0
10345,0,456.37749284923734,1.5333333333333332,1.0658141036401503e-14
10350,0,470.92492509180704,0.9088133102119408,0
10355,0,483.21383846870094,0.6166666666666667,0
10360,0,497.2270882166299,0.6166666666666667,0
10365,0,510.0217617496184,6.613481058349922,0
10370,0,524.0641510207646,7.600000000000131,0
10375,0,540.7504046339617,6.527268794525167,0
10380,0,558.2964451491928,6.083333333333334,1.0658141036401503e-14
10385,0,572.7035837470723,4.9146100215695565,0
10390,0,581.5731923778826,3.264937400997542,0
10395,0,593.9296358546692,1.5858165932038741,3.552713678800501e-15
10400,0,603.786268513647,1.5166666666666666,0
10405,0,609.2164978696527,1.5166666666666666,0
10410,0,613.1044872526431,1.264501414124472,0
10415,0,619.2461751205511,0.6,0
10420,0,629.0847671324831,0.6,0
10425,0,633.5093782693449,52.1833333333408,0
10430,0,639.0581404531157,62.44752412309789,0
10435,0,656.6830073989178,51.90270668831966,0
10440,0,672.5238087572559,43.66882962988708,0
10445,0,681.6118677295794,32.37556665973119,1.4210854715202004e-14
10450,0,690.2811622250667,27.36534017878528,0
10455,0,697.9336691136303,22.83690153677598,0
10460,0,696.4302496759473,17.906109328652185,0
10465,0,693.0473017562582,15.767370695995742,5.329070518200751e-15
10470,0,689.5083950564123,14.272874335341928,0
10475,0,683.6383230448521,13.21875381425516,0
10480,0,686.4364785973856,11.287323047436754,0
10485,0,678.3016054188213,112.80576829856489,0
10490,0.00033801247278649594,665.925218590241,134.2005431088955,0
10495,0.005382510039116662,678.3846293002399,113.52132662741396,0
10500,0.018458548008402693,687.9521090687165,86.590568413863,1.7763568394002505e-15
10505,0.023181360004910563,689.8599375942152,68.70980932961247,8.881784197001252e-15
10510,0.042520338196984676,686.4573418995591,53.315897292885204,0
10515,0.04599799476028215,682.3082604220377,44.262612460308766,0
10520,0.06054156702893865,651.2460495052266,36.71631541137465,0
10525,0.08043140034532016,626.6161800990199,28.161857940858653,0
10530,0.05706671766944155,597.8238458990527,22.478487842021273,0
10535,0.11326298520023571,551.1104083562195,17.428596553407875,0
10540,0.14639407918187397,528.6354568696294,14.359524675787279,0
10545,0.23891162994958007,483.8532037140939,204.83262933813918,0
10550,0.38414824989605045,434.42053165162224,247.1206201124596,0
10555,1.233322251780671,441.6532746038851,193.9930109971159,0
10560,2.5821797779792472,447.11992435344615,151.29318213489816,0
10565,4.921527218911413,445.03003366929033,111.48448234856407,0
10570,7.420108807426567,440.7164472489747,88.79780427133446,0
10575,11.055582027526926,426.66866829004675,71.90925090597113,0
10580,13.251042921670862,393.6011625109398,56.558602814543754,0
10585,17.147938676505248,364.2466626282014,50.64711439893039,0
10590,20.29300581230006,338.9407736497533,46.01589157762132,0
10595,21.91532066225148,296.7216090356293,38.87868805475025,0
10600,26.427576107264738,273.0586533493539,35.5932576362646,0
10605,32.200464620954556,234.99572992547283,178.53044298839131,0
10610,30.29753783376205,194.04800805627627,225.65492096428886,0
10615,33.77295761098001,198.18422457436552,180.28203676609715,0
10620,41.98702238934257,203.04550782944906,138.43208378099752,0
10625,42.8513740614575,208.93560867596057,103.97480663089296,0
10630,46.54720283293421,212.9534309374997,81.62369680297773,0
10635,45.85877018367082,215.89680124872257,61.17744657968016,0
10640,50.41234410400199,219.0384800649204,47.35810555158203,0
10645,50.70842349344353,221.42256740315116,39.5032428301162,0
10650,55.48205124582668,222.42100057092318,33.20159754350417,0
10655,58.57605009260552,222.51600237909793,29.79244829193452,0
10660,54.817245473748855,229.06679296103908,25.812458278817918,0
10665,62.87719734149377,230.7479434727957,41.69367940361342,0
10670,61.14196686827797,229.26165979913895,38.15272969041993,0
10675,70.76626872461549,236.77129797409333,29.697692991013064,0
10680,70.78773544306415,242.69646537587263,22.461993381207705,0
10685,71.02733737942087,248.4264888098326,19.366457012084606,0
10690,74.01153191131445,251.68599022503062,16.858221251420623,0
10695,75.32634283565683,258.3593914573153,15.070959142759428,0
10700,72.72001729023978,264.91984696374817,13.515104736007984,0
10705,80.16803514359589,269.0240994837489,11.729525839721905,0
10710,80.98319144909486,270.32617551343895,8.091205167016257,0
10715,80.2231409372129,272.6383574702066,6.444228942451445,0
10720,81.18016848470282,277.6150127764353,6.2177485115091615,0
10725,84.97418682404725,280.6277370569778,30.8734528543469,0
10730,87.91472855598454,279.1870963965391,36.603746419195716,0
10735,80.58579283751523,289.3776973421961,31.20504145928601,0
10740,81.52638689371689,293.782790490184,27.939963676784608,7.105427357601002e-15
10745,78.31347812268812,297.2812815782828,22.572391947717602,1.0658141036401503e-14
10750,75.99021601058958,299.76836411054904,19.743916207804794,5.329070518200751e-15
10755,74.61266900617001,303.7805570590661,17.411580377988077,1.7763568394002505e-15
10760,66.87301775668652,299.7580268198888,13.331950909058879,0
10765,71.05153701268142,296.12864849662594,10.865841088527153,0
10770,62.954338938954294,293.24165030808894,6.856088456503427,0
10775,63.014560022773225,281.76204009277416,5.866260489852099,7.105427357601002e-15
10780,61.34776607899071,273.81125627652835,4.69491751707676,0
10785,57.654211206572995,266.128098899464,61.90000000000965,0
10790,54.32831925674225,256.9516121188672,78.17120930073514,0
10795,53.5722540511147,261.11147872477716,64.76794571738844,0
10800,69.24919553344839,267.9566059167125,53.5315719482733,6.394884621840902e-14
10805,69.32703177419803,270.12521698637187,44.884118792417596,8.704148513061227e-14
10810,71.4651180100609,267.3269900495937,36.20074333138714,7.460698725481052e-14
10815,74.68993493552385,265.35354587953407,27.227504659451164,4.796163466380676e-14
10820,77.27955663340559,253.26683238859528,20.171889959592445,4.796163466380676e-14
10825,80.51273073893213,243.59906975431207,14.658019199429173,4.263256414560601e-14
10830,76.14452737640939,234.40973120909507,12.797409962808121,0
10835,83.21386803790864,214.14153090265557,10.997294171860732,3.552713678800501e-15
10840,77.49612213456095,204.77013791627863,10.341666666666669,0
10845,79.35694229150131,185.4204771697667,98.05577027804398,3.552713678800501e-15
10850,73.8691652931392,163.02397006104619,118.26347368324969,0
10855,77.56019398334185,164.63338451990987,92.17799166668182,0
10860,73.31062621852726,164.57281298543234,69.42609478314027,3.552713678800501e-14
10865,72.33827969552995,161.79223408060008,53.914384090961946,3.197442310920451e-14
10870,77.52334795055846,157.8441949280486,41.78464434055606,3.907985046680551e-14
10875,74.67580954730666,149.33572670964853,34.664246146991466,4.618527782440651e-14
10880,74.88330764803912,133.12750983102873,26.36621446713751,5.329070518200751e-15
10885,68.66111048574433,117.3766371275278,22.324697268253026,2.3092638912203256e-14
10890,69.65413197140533,104.54371766159016,17.458543845504657,0
10895,71.40778463033023,76.89929022555253,14.567756907166217,1.0658141036401503e-14
10900,65.47064938265841,64.50153288495929,12.61178809655181,0
10905,61.361538876910465,40.42534257322729,97.51112015134342,0
10910,52.24069491616107,14.191629059678165,128.11561735554747,0
10915,50.3098621058141,14.336754071165661,104.54073421380207,0
10920,54.18145053372483,14.680219250920441,80.61286419737176,0
10925,56.95570313892736,15.144464516182756,61.26591230839711,0
10930,64.46787199204184,15.683337086803924,46.416328385317335,0
10935,71.81201082965961,15.665335337723747,38.67016291901792,0
10940,66.44558552779674,16.110399383819782,35.771338603247294,0
10945,65.44715573377835,16.2466372916965,31.16667365617036,0
10950,56.890694988514056,15.995081487170351,26.32809922785263,0
10955,47.56947702147742,16.07082950862579,20.964938040190614,0
10960,43.14316886619349,15.857538185681317,17.728032230055213,0
10965,42.05927178810129,16.6364672155075,19.361371082832825,0
10970,42.00000292609059,17.33774708026406,22.12404632016033,0
10975,38.68540312709264,18.41472242879462,15.074119502164269,0
10980,41.25654413632399,18.976507528727783,13.248989470198895,1.9539925233402755e-14
10985,39.206091076982474,19.02319604118345,11.431247482503828,1.7763568394002505e-15
10990,39.23309903073152,19.537194905496698,9.929407858536495,2.842170943040401e-14
10995,44.1676720516259,19.367250195897523,7.262116200167243,2.1316282072803006e-14
11000,45.31738565719578,20.277257990478255,5.598404219967751,5.329070518200751e-15
11005,45.47483240781811,20.17410192279981,5.158333333333332,0
11010,43.48323060257078,20.387801363679255,4.577708189024197,0
11015,40.080185521687554,20.429404980180838,2.803420554544049,1.0658141036401503e-14
11020,38.79829113440218,20.369101718967464,2.158333333333333,0
11025,36.534551362438066,20.08563049202476,3.218591963685122,0
11030,37.75661914110683,20.799999999999958,4.417765773997143,0
11035,38.00620720759758,21.28718993665075,2.0916666666666632,0
11040,32.851994393775975,21.485171556374908,0.8344378389201734,5.5067062021407764e-14
11045,28.731114657699734,22.129622375806584,0.5833333333333333,7.105427357601002e-14
11050,27.107616073204607,22.686846541757642,0.5833333333333333,5.1514348342607263e-14
11055,22.972571178570906,23.489403375818128,0.5833333333333333,4.263256414560601e-14
11060,19.503215497522405,24.56499624006625,0.5833333333333333,4.263256414560601e-14
11065,16.880386340580937,25.027090018114087,0.5833333333333333,1.4210854715202004e-14
11070,12.547384474129709,24.847822927521186,0.1060884565034268,3.552713678800501e-15
11075,8.45872017749112,25.22155514058104,0,0
11080,5.5995776952694,25.99999999999994,0,3.552713678800501e-15
11085,3.0988263585998603,27.288694780606736,3.350000000000062,0
11090,1.7920245907374248,27.599999999999934,3.35000000000003,0
11095,1.1143099105747305,29.145492623318972,2.462643227701461,0
11100,0.6890650708068503,29.4324764538509,2.433333333333333,7.993605777301127e-14
11105,0.4807837279560886,30.200661341641357,2.3910322320644175,1.3145040611561853e-13
11110,0.315816719666326,30.231443848753024,1.0591405670905512,7.105427357601002e-14
11115,0.14261453335134183,29.53390058138807,0,6.927791673660977e-14
11120,0.17416707486705138,27.26748579107558,0,8.171241461241152e-14
11125,0.1440403311569466,25.148513455204803,0,3.552713678800501e-15
11130,0.07044523393765365,25.143106210674034,0,5.329070518200751e-15
11135,0.0408935538428904,22.9941533950313,0,1.7763568394002505e-14
11140,0.012775399413589865,21.937926079599272,0,0
