employees_per_charger\company_charger_cost_per_kWh,0.04,0.05,0.060000000000000005,0.07,0.08000000000000002,0.09000000000000001,0.1,0.11000000000000001,0.12000000000000002,0.13000000000000003,0.14,0.15000000000000002,0.16000000000000003,0.17000000000000004,0.18000000000000002,0.19000000000000003,0.20000000000000004,0.21000000000000005,0.22000000000000006,0.23000000000000004,0.24000000000000005,0.25000000000000006,0.26,0.27,0.28,0.29000000000000004,0.30000000000000004,0.31000000000000005,0.32,0.33
67,4380.799947822637,5461.765656874129,6659.122810614501,7682.275804403681,8775.151199877288,9746.416744124073,10914.175942954325,12005.861100439539,12948.861926272919,14411.549809536054,15128.437825971654,16632.334822602064,17289.879071499054,18221.595933443463,19789.723573587475,21031.105203600335,21962.46553387226,22868.565231221473,24127.58930983239,25343.70762240698,26239.250079084064,27763.71063705431,28410.69917252055,22940.53848632569,4840.460164838852,5590.802232130205,5701.124523144868,5835.946304825687,5816.007975798068,6269.770934790688
73,4142.377527192018,5140.779620714638,6359.976373209627,7406.268955928959,8420.429301307297,9478.079907484065,10524.549617914317,11636.809299254119,12605.225474040408,13727.42157372315,13977.714899088087,15778.959726693782,16520.53930012618,17569.239441426183,18945.82520940217,19720.26134876528,20572.498781286373,22159.935286909596,22861.521584363534,23924.285539441444,25529.259251413692,26389.736809731214,26686.95442527956,21446.2233059257,5081.817052703283,5513.678884665048,5765.559608824077,5375.169726269239,5698.748744537275,6341.505267650557
