employees_per_charger\company_charger_cost_per_kWh,0.27
1,60098.237260561626
8,60656.371114585156
15,61409.29539554851
22,62060.76845146992
29,61852.40484309744
36,57902.338714766585
43,59729.421858551716
50,62213.79721741225
57,61121.21376622474
64,59575.85877194282
71,59343.214582294684
78,60813.035139616244
85,59114.49502819665
