employees_per_charger\company_charger_cost_per_kWh,0.08,0.09,0.09999999999999999,0.10999999999999999,0.11999999999999998,0.12999999999999998,0.13999999999999996,0.14999999999999997,0.15999999999999998,0.16999999999999996,0.17999999999999994,0.18999999999999995,0.19999999999999996,0.20999999999999996,0.21999999999999992,0.22999999999999993,0.23999999999999994,0.24999999999999994,0.2599999999999999,0.2699999999999999,0.2799999999999999,0.2899999999999999,0.2999999999999999,0.3099999999999999
1,25.556320994302414,33.350992970424095,16.746892326191418,12582.722780803275,12496.109722291605,11678.849728256531,13462.552406559631,12735.725317861505,12754.66819113386,12634.971908858335,12009.717743863688,11787.949211608966,13530.925533739346,11900.27644437068,13087.679897025455,12680.050946071544,12741.634091380296,13839.082454870095,12339.909714339306,11331.44856852119,13219.807468482226,12276.188494199978,12651.231801946373,12783.37414238456
7,27.748522621733713,13.999808582955179,38.096569926515485,13630.099616061107,12832.927784110107,12770.124783969588,13024.554390473675,12623.9609338729,12866.628139962364,11316.771611930073,13198.291810558114,13024.315688581904,13136.213492670387,12444.610213078206,12686.781953038908,11744.913616522064,12911.173442875337,12315.610177869426,13019.414699667039,13153.115211750448,12860.523343424724,12955.890503588596,12283.60898537413,13449.230448054699
13,112.25932791019373,135.723601871577,51.35797272154256,11782.041820443963,12855.18836986319,12103.07530902793,13043.345554256473,11774.11105981141,12185.391782523486,13263.11860320306,12946.419522710585,11857.836023419668,12966.765479391486,12430.654687561482,12878.663342741707,12430.787211485025,13686.483291992188,13347.270206993771,12407.11558929824,12572.622070596797,12592.857468850474,14210.37335909159,11477.953920877299,11898.08105017384
19,346.6783060486204,382.95479298165776,480.2260287421106,13012.456504590747,13559.986985789199,13311.671563749464,12946.023678596417,12939.74788777734,13547.595348117049,13154.61548849416,12229.021643427588,12592.230143451035,12520.282975633958,13404.109010786506,13571.926929695397,13633.540189081163,12230.642458258148,12984.411968106082,12641.5910443363,13739.466158333304,13208.110184,11154.689570007062,14125.33531500752,12917.442753786507
25,667.1522835236415,591.4215270849371,761.6121604001892,12557.353647376307,13171.692221737858,12338.231241558626,12367.350773416678,13789.824857707765,14131.1717996863,13370.384266266026,11837.290739089118,12701.328394594115,12063.409953117045,13197.661433398142,12761.933191678656,13116.761463296001,13002.367802911505,12331.503999256909,12376.020954107384,12704.712290174131,13167.56538161881,13143.60003024238,11921.668826064219,11674.853083474287
31,935.6576074770893,816.0453838559191,995.1232112534676,12962.742842083824,12169.39229804281,12183.168225461863,12283.530854710127,13250.571801285258,12381.942654475275,13249.474361979732,13405.966923199088,11776.826273099556,12669.353284596507,13380.11603888988,12940.401571166254,12765.447569600146,13028.526842212033,13053.89097146726,11722.66237601288,12178.372878618147,12626.632115849008,12829.97976463572,13036.590132880438,12242.63561757738
37,1042.2561310253668,1085.8618934529486,1051.5682518956987,13616.465717110816,13575.50502766516,12617.253882675128,12883.560904607455,12686.872540271122,12345.554287106319,12870.624594690862,12854.747612002919,12372.246783594414,12112.076611725746,12969.753522313817,12248.360952198247,11329.887117101778,12146.806465623258,11943.825369016638,13427.629067723015,13312.844965973833,13461.026306263835,12342.398124305593,12731.89951799082,13347.11285304832
43,1254.960743003878,939.314540052581,1194.7301701823533,12756.461024101543,13061.345598360998,13148.204514917983,12835.634193307013,13418.579364260348,11765.834769325646,12022.50208653645,13435.171326949427,12517.788507250469,12935.075089075353,12239.15073885361,11749.758234111376,12225.254660121005,13717.958793862446,12527.981779499467,12506.851012982943,13398.263012714355,12223.094313377835,12851.35590122336,12932.397490515417,12326.15408005681
49,1061.5018397075441,1271.3107285135186,1409.3716918951425,13166.396450535547,12066.159577850654,12440.70983047184,13771.37068603796,11371.478454294682,13594.847009662017,12293.832092364368,12735.975985193838,12680.552782529185,13108.938388573251,11704.727162149518,12758.01548020302,11675.722297738112,12898.078108845915,13247.947041598682,13923.05326948447,13093.984462561242,12350.313546226263,13256.006152062246,13422.44345055052,11579.96043198685
55,1410.0691123301165,1372.2290637668727,1355.1429630918929,13849.172017323244,12740.833452492116,13517.371669831495,12650.4390833316,12965.030655852095,12600.69895322251,12658.941677178242,12326.127178634182,13213.79849686106,12827.407893554724,13203.11988636342,12929.729774075899,12478.407081288664,13009.165384336988,12790.536736082304,12954.1757990374,12974.843598140988,13007.302614495422,12916.189656798266,12631.569441447766,12246.373812721931
61,1461.135956734572,1357.0908144357918,1399.069693816513,13109.248814499546,13300.23994088833,12157.354066821488,13644.148577359121,13561.792704691312,12594.721121812589,12614.892099403283,13310.805372407212,12567.829852475075,11696.945049422246,12303.976329519868,12102.52734448766,13123.446277331243,11995.772799159366,12927.16276968487,11623.20600980994,12842.001596717322,12701.054915806812,11872.339487537547,12449.182305965678,13085.667311603787
