employees_per_charger\company_charger_cost_per_kWh,0.27
1,12609.231547430503
8,13384.83893212262
15,12617.760475055004
22,13935.0028739833
29,14787.70087615209
36,12888.992137658699
43,13561.745137247888
50,13260.405315262453
57,14578.612990474614
64,12953.967378647205
71,15211.975827153528
78,13793.082041373249
85,13159.215145037684
