employees_per_charger\company_charger_cost_per_kWh,0.27
1,62544.60281676157
8,62379.41448344735
15,59038.532830066695
22,59489.545458690394
29,58908.14191742446
36,59352.46835149875
43,58070.766097398206
50,62103.95477158246
57,61696.58800901739
64,59232.95856495782
71,59770.91131023062
78,61160.759197809995
85,59264.56521820059
