time_step,charger_utilisation
10075,0.013178116183212359
10080,0.01091644882709776
10085,0.009121436813653046
10090,0.007785725340181022
10095,0.006803582755326806
10100,0.005888572423445471
10105,0.005315046265974215
10110,0.00485318262883039
10115,0.004191333066638171
10120,0.0037740775459585447
10125,0.022979984093814982
10130,0.030047798345964917
10135,0.028800397543925937
10140,0.024270305350009007
10145,0.020455832496447033
10150,0.01825506558106274
10155,0.01599781811098733
10160,0.013775920380076058
10165,0.01248357946590158
10170,0.01147110172662488
10175,0.010069772622786733
10180,0.00894827456340706
10185,0.009347521716745775
10190,0.009015718488013823
10195,0.008120892536117922
10200,0.006963606624297741
10205,0.006179871622787593
10210,0.005565844430685149
10215,0.004894498509330815
10220,0.004488478069516044
10225,0.003917501455766792
10230,0.0033424901562879514
10235,0.002923336034221125
10240,0.0025970577434925985
10245,0.0035627612461069584
10250,0.0040976949284138664
10255,0.0035211147646519586
10260,0.002784902119335882
10265,0.002516395865461404
10270,0.0021750021160535666
10275,0.0019498188480737786
10280,0.0018421138173914772
10285,0.0015031538161339954
10290,0.0013635472323356404
10295,0.0011511824986076315
10300,0.0010587830249077835
10305,0.003998067363588453
10310,0.005488048737578421
10315,0.005080278017819545
10320,0.004380108525822962
10325,0.0038711315470118367
10330,0.0035251276189418586
10335,0.003042667212353352
10340,0.0027876491687749898
10345,0.0024453895205708495
10350,0.002206082393218639
10355,0.0018279048995346512
10360,0.0015747156381501369
10365,0.005038571611825773
10370,0.007308256222745714
10375,0.007049991976553692
10380,0.005914688262137199
10385,0.0051647634296567
10390,0.004441849669388755
10395,0.003751546580482946
10400,0.003427610755346726
10405,0.0029108360684647954
10410,0.002401088240287734
10415,0.002227408517105227
10420,0.00185400338544811
10425,0.034093954021927025
10430,0.04638175513598264
10435,0.04491993261357429
10440,0.03871943186247806
10445,0.0318239589520514
10450,0.02761825548119288
10455,0.02451110320127834
10460,0.02139102910131112
10465,0.019306522127588342
10470,0.016946326763379718
10475,0.015145089293634825
