time_step,charger_utilisation
10075,0.0010159834377060245
10080,0.0008851011345157947
10085,0.0008265531251481131
10090,0.0007314960909275808
10095,0.0007065459911271816
10100,0.0003757286576128233
10105,0.00023554842209943795
10110,0.00023554842209943795
10115,0.00023554842209943795
10120,0.00023554842209943795
10125,0.0030757407125394072
10130,0.003602311852990364
10135,0.0033910561636769495
10140,0.0026716758927030062
10145,0.001962432170575357
10150,0.0014266909043235722
10155,0.0011640942559400266
10160,0.0011340461790169496
10165,0.0008584253775976332
10170,0.0008069850483795263
10175,0.0007278711243288934
10180,0.0007278711243288934
10185,0.000932594967705971
10190,0.0010212589565684077
10195,0.0008459985327183567
10200,0.0007856120592884049
10205,0.0005034195499379503
10210,0.0005034195499379503
10215,0.0004090799272964409
10220,0.0004090799272964409
10225,0.00032895172216823576
10230,0.0001973727747998147
10235,0.0001973727747998147
10240,0.0001973727747998147
10245,0.0004123957094860335
10250,0.0002835160853711503
10255,0.0002311051839036451
10260,0.0001725571745359636
10265,7.911392405063291e-05
10270,7.911392405063291e-05
10275,7.911392405063291e-05
10280,7.911392405063291e-05
10285,7.911392405063291e-05
10290,7.911392405063291e-05
10295,7.911392405063291e-05
10300,7.911392405063291e-05
10305,0.00030835653893416983
10310,0.0003902846730303256
10315,0.0002526227396120112
10320,0.0002011824103939042
10325,0.0002011824103939042
10330,0.0002011824103939042
10335,0.0002011824103939042
10340,0.0002011824103939042
10345,0.00011839335028572991
10350,0.00011839335028572991
10355,2.49500998003992e-05
10360,2.49500998003992e-05
10365,0.0010939252235629775
10370,0.001154311696992929
10375,0.00112936159719253
10380,0.0008281567779154216
10385,0.0008032066781150224
10390,0.0006577060484668395
10395,0.0004324808232416143
10400,0.00017995557071636168
10405,0.00017995557071636168
10410,0.00011941968891523598
10415,0.00011941968891523598
10420,0.00011941968891523598
10425,0.004906393926749847
10430,0.006435509654720437
10435,0.005451820610736379
10440,0.004646642595652747
10445,0.003990434982424243
10450,0.0029450421668010098
10455,0.002741536923611998
10460,0.002689235668381872
10465,0.002511279927815786
10470,0.002329717703283835
10475,0.0019006431529752764
10480,0.0017449669353486821
10485,0.009274751483538204
10490,0.011168005822447376
10495,0.010181802784569993
10500,0.008610216031645801
10505,0.00664486354727693
10510,0.005512629277991629
10515,0.004807206114391147
10520,0.003436660293081278
10525,0.0030462134524845397
10530,0.0026851410773044765
10535,0.0022344684921890554
10540,0.002010299123877529
10545,0.01759632922825292
10550,0.02104624637224923
10555,0.02048874161348089
10560,0.016811509703106672
10565,0.012809558790841249
10570,0.010639310564634932
10575,0.008007174727856314
10580,0.006741291781382596
10585,0.006090510104591147
10590,0.00477159340076157
10595,0.00457472820109926
10600,0.0036864244394938656
10605,0.0231335659176169
10610,0.027745115760404532
10615,0.024507559210260592
10620,0.018869390413977734
10625,0.013356612631740572
10630,0.010578653085963239
10635,0.008776917797765155
10640,0.007142946737289002
10645,0.005775227759969923
10650,0.004700190587240546
10655,0.0038716985099372914
10660,0.003474985599692946
10665,0.005024571151048742
10670,0.005504512205221225
10675,0.005022910460963421
10680,0.004364347990363724
10685,0.0035410458229723383
10690,0.0027657946706433796
10695,0.0024295473537098975
10700,0.0012252622746982433
10705,0.0008387504393760912
10710,0.0006645794811049257
10715,0.00048456391983833303
10720,0.0004415346599416032
10725,0.003991736895963903
10730,0.004710723829932154
10735,0.004377050395738448
10740,0.003740512971867715
10745,0.00298770534343103
10750,0.0028475930104893228
10755,0.0026354596794743866
10760,0.002217136950215779
10765,0.0020971298161948475
10770,0.0007980179781848727
10775,0.0006001188004271951
10780,0.0005696309955491463
10785,0.0008875570370936474
10790,0.0008190638864087158
10795,0.0007418125313781909
10800,0.000382059702733401
10805,0.000382059702733401
10810,0.0002955545124219823
10815,0.0002525252525252525
10820,0.0002525252525252525
10825,0.0002525252525252525
10830,0.0
10835,0.0
10840,0.0
10845,0.005731383714697539
10850,0.007299540451442328
10855,0.006954020671101298
10860,0.005648275364799043
10865,0.004395975783554771
10870,0.0037774676325962814
10875,0.003033329129374752
10880,0.0028109433817126842
10885,0.002588457911088358
10890,0.002402257348249543
10895,0.001016188016929834
10900,0.0008509897790443712
10905,0.010363346539866397
10910,0.013681037035365237
10915,0.012901218751791246
10920,0.010330295386975611
10925,0.008399847958994008
10930,0.00584283823415784
10935,0.004794355493692735
10940,0.0040027491980771535
10945,0.0035274040779030686
10950,0.002855154521316422
10955,0.0022811120484916847
10960,0.0018603032178121336
10965,0.0033620691620735617
10970,0.003533417768138322
10975,0.003157963222927933
10980,0.0022936293112711184
10985,0.0018927268033408808
10990,0.0015119482269888222
10995,0.0014346968719582975
11000,0.0011478834264693003
11005,0.0008349717005140958
11010,0.0007736971907101743
11015,0.00040360320424140395
11020,0.0003300861394666254
11025,0.0002074291645314602
11030,0.0002074291645314602
11035,0.00013893601384652867
11040,8.038800447884719e-05
11045,4.99001996007984e-05
11050,4.99001996007984e-05
11055,4.99001996007984e-05
11060,4.99001996007984e-05
11065,4.99001996007984e-05
11070,4.99001996007984e-05
11075,4.99001996007984e-05
11080,2.49500998003992e-05
11085,0.00022721502848693792
11090,0.0002795162837170634
11095,0.00022721502848693792
11100,6.797935969712898e-05
11105,4.302925989672978e-05
11110,4.302925989672978e-05
11115,4.302925989672978e-05
11120,4.302925989672978e-05
11125,4.302925989672978e-05
11130,4.302925989672978e-05
11135,4.302925989672978e-05
11140,0.0
11145,5.1440329218107e-05
11150,5.1440329218107e-05
11155,5.1440329218107e-05
11160,5.1440329218107e-05
11165,0.0
11170,0.0
11175,0.0
11180,0.0
11185,0.0
11190,0.0
11195,0.0
11200,0.0
11205,0.0004980366590490812
11210,0.0004980366590490812
11215,0.0004980366590490812
11220,0.0003388009902592723
11225,0.0003388009902592723
11230,0.0003388009902592723
11235,0.00028649973502914677
11240,0.00028649973502914677
11245,0.00028649973502914677
11250,0.00028649973502914677
11255,0.00028649973502914677
11260,0.00028649973502914677
11265,0.001103352589652442
11270,0.001103352589652442
11275,0.001103352589652442
11280,0.0010534523900516434
11285,0.0008847949894513962
11290,0.0008847949894513962
11295,0.0008547469125283194
11300,0.0004416816486954863
11305,0.0004416816486954863
11310,0.00010374158444823251
11315,5.1440329218107e-05
11320,5.1440329218107e-05
11325,0.0001065064085132612
11330,0.0001065064085132612
11335,0.0001065064085132612
11340,5.1440329218107e-05
11345,5.1440329218107e-05
11350,5.1440329218107e-05
11355,5.1440329218107e-05
11360,5.1440329218107e-05
11365,5.1440329218107e-05
11370,5.1440329218107e-05
11375,5.1440329218107e-05
11380,5.1440329218107e-05
11385,0.00017482517482517483
11390,0.00017482517482517483
11395,0.00017482517482517483
11400,0.00017482517482517483
11405,0.00017482517482517483
11410,0.0
11415,0.0
11420,0.0
11425,0.0
11430,0.0
11435,0.0
11440,0.0
11445,0.0003705557710187299
11450,0.0003705557710187299
11455,0.0003705557710187299
11460,0.0003705557710187299
11465,0.0003120077616510484
11470,0.0002169507274305161
11475,0.0002169507274305161
11480,0.0002169507274305161
11485,0.0002169507274305161
11490,0.0002169507274305161
11495,0.0002169507274305161
11500,0.0002169507274305161
11505,0.00047859703362969857
11510,0.00047859703362969857
11515,0.00047859703362969857
11520,0.00041732252382577705
11525,0.0002916943831222594
11530,0.0002916943831222594
11535,0.0002916943831222594
11540,0.00019663734890172706
11545,0.0
11550,0.0
11555,0.0
11560,0.0
11565,0.0024134245661443687
11570,0.002761582274514474
11575,0.0026368317755124777
11580,0.0019993381028335856
11585,0.0015066316123185449
11590,0.001227203927033119
11595,0.0009947232581443283
11600,0.0009646751812212512
11605,0.0007388785073517014
11610,0.0006874381781335945
11615,0.0006874381781335945
11620,0.0006874381781335945
11625,0.0010478958396213235
11630,0.0010229457398209243
11635,0.0009367211302166034
11640,0.0008763346567866516
11645,0.0008240334015565259
11650,0.0008240334015565259
11655,0.0006125977601796537
11660,0.0003600725076544012
11665,0.000279944302526196
11670,0.00014836535515777495
11675,0.00014836535515777495
11680,0.00014836535515777495
11685,0.00033761143779871626
11690,0.00033761143779871626
11695,0.00033761143779871626
11700,0.00033761143779871626
11705,0.00021405220781863053
11710,0.00015898612852347635
11715,0.00015898612852347635
11720,0.00015898612852347635
11725,7.911392405063291e-05
11730,7.911392405063291e-05
11735,7.911392405063291e-05
11740,7.911392405063291e-05
11745,0.00022588476839559518
11750,0.0002505124287931948
11755,0.0001982111735630693
11760,0.00014677084434496228
11765,9.446958911483677e-05
11770,9.446958911483677e-05
11775,9.446958911483677e-05
11780,4.302925989672978e-05
11785,4.302925989672978e-05
11790,4.302925989672978e-05
11795,4.302925989672978e-05
11800,4.302925989672978e-05
11805,0.0010606184983073096
11810,0.0013588076809252375
11815,0.0013588076809252375
11820,0.0008690830883416455
11825,0.0006715670377276702
11830,0.0005133755446896325
11835,0.00032588000503614773
11840,0.00024575179990794256
11845,0.00016296273979976827
11850,0.00016296273979976827
11855,0.00011993347990303851
11860,0.00011993347990303851
11865,0.0038218984443468876
11870,0.005387152188995589
11875,0.004295667805439829
11880,0.0035990004495144064
11885,0.002610644552593304
11890,0.0018631334281284783
11895,0.00155235431873005
11900,0.0013935466549866633
11905,0.0010413318795215874
11910,0.0007341415142861189
11915,0.0006226191037044577
11920,0.00040684673223170934
11925,0.010604212791214209
11930,0.01255720695884886
11935,0.01155001550166839
11940,0.009484093125137164
11945,0.007408945541233199
11950,0.005235087684394892
11955,0.004672567475217492
11960,0.0035702661075380517
11965,0.0033338534234333477
11970,0.0028487529589707305
11975,0.002551377529489408
11980,0.0021146761268929564
11985,0.01597605063180574
11990,0.01941683818580289
11995,0.018416498268485543
12000,0.014454267818162253
12005,0.010926334274003002
12010,0.008949988205519722
12015,0.006557643420670932
12020,0.005327662190086716
12025,0.005014767811007797
12030,0.00415439834136236
12035,0.0034083413993291735
12040,0.0028385218813577234
12045,0.02158038315344158
12050,0.026641054662353024
12055,0.024597047206247887
12060,0.01909581373962476
12065,0.013803640899249996
12070,0.01171025662525781
12075,0.010034245599732709
12080,0.008746946415383603
12085,0.007351462771498732
12090,0.005995158849871755
12095,0.004213820121490004
12100,0.003820733115940897
12105,0.007094098978808761
12110,0.007643589511923949
12115,0.005754672860689676
12120,0.004896686412770327
12125,0.003702085678093283
12130,0.003100280553237646
12135,0.0024578156366625624
12140,0.0018279427477738172
12145,0.0016100883130519127
12150,0.0013993954416328586
12155,0.0012249700875580965
12160,0.0011259891319951164
12165,0.004137581623585652
12170,0.0051381700155308805
12175,0.004946223697394319
12180,0.0039347904810510355
12185,0.003071868550220155
12190,0.0029259612825875882
12195,0.00254966684647791
12200,0.0023349932730096527
12205,0.0023349932730096527
12210,0.001179543600585591
12215,0.001179543600585591
12220,0.0009071816018260514
12225,0.0010210379475671966
12230,0.0007857040562497235
12235,0.0007857040562497235
12240,0.00037856703358278446
12245,0.00037856703358278446
12250,0.00030131567855225976
12255,0.00030131567855225976
12260,0.00022144347407941634
12265,0.00013493828376799763
12270,7.987220447284345e-05
12275,7.987220447284345e-05
12280,7.987220447284345e-05
12285,0.0064850222649104425
12290,0.009070914551020545
12295,0.008870247940632644
12300,0.007213886970395098
12305,0.005503866539496055
12310,0.0037456088788387896
12315,0.002939486220453063
12320,0.0027081543285791512
12325,0.0025472239484658444
12330,0.0021601689798965394
12335,0.0017048646412030914
12340,0.0013569949977265676
12345,0.010693957291046675
12350,0.012456662893825078
12355,0.011501114490742651
12360,0.009396827948648273
12365,0.007990564214172947
12370,0.00637367662678621
12375,0.0053071420352646375
12380,0.003997531741482762
12385,0.003401648444818904
12390,0.0027565776223618353
12395,0.0022053505130965657
12400,0.0018696779538233967
