employees_per_charger\company_charger_cost_per_kWh,0.03,0.04,0.05,0.060000000000000005,0.07,0.08000000000000002,0.09000000000000001,0.1,0.11000000000000001,0.12000000000000002,0.13,0.14,0.15000000000000002,0.16000000000000003,0.17,0.18000000000000002,0.19000000000000003,0.20000000000000004,0.21000000000000005,0.22000000000000003,0.23000000000000004,0.24000000000000005,0.25,0.26,0.27,0.28,0.29000000000000004,0.30000000000000004,0.31000000000000005,0.32000000000000006,0.33000000000000007
1,0.49200473512020326,-1.20435958779921,1.0189115302200384,-0.8207440274478857,1.093303056852693,-11709.996736724128,-11885.70791136302,-12263.421966329282,-11986.586193933947,-12058.388048991968,-12131.489969424973,-12430.642700810835,-11840.799669164833,-12150.744792205543,-12292.308191582719,-11954.208122229595,-12367.19426832913,-12092.69930383324,-12206.883651307311,-12319.49233436257,-13055.234095338921,-12058.222960925796,-12807.440939440921,-12356.237047530964,-10618.876895444293,-9348.83005003255,-8822.63230338816,-9265.267078515175,-8751.940571841747,-8959.05210626892,-9181.86610456242
8,8.950465477909635,6.397642388927421,10.180861349619216,8.202050481439082,0.35461543161217035,-12298.017531246256,-12161.739513816827,-11547.444891725607,-12340.676579027137,-12390.615830282792,-11821.960519674343,-12133.507206467692,-12063.245047316106,-12378.451162320222,-12204.890028190553,-11803.3790763989,-11727.26869289743,-11552.89846876417,-12624.555634461005,-12149.286794805366,-12182.714136768684,-12012.387562295273,-12217.243293263567,-12036.187706477738,-10547.862805294579,-9622.550609940892,-9242.655056129874,-9198.20210698251,-9278.737235686382,-8950.428892751439,-9137.62489473481
15,40.18689819455994,44.41424618396296,41.132415819304875,59.67374147642605,18.80800067735524,-11920.166729846598,-12315.948663800891,-11455.73414160639,-12285.947072201488,-11632.831400713727,-11812.321630891674,-11665.415664151578,-12122.473723067125,-11923.351929522638,-12323.003371801531,-12227.85299840988,-11542.38561473653,-12048.61870837064,-12447.447583011723,-11801.9517324375,-12135.454099667304,-12460.729862144046,-11861.724138810405,-12967.120279089797,-10598.370846066071,-8998.939736489303,-8935.590600184481,-9151.855198831061,-9128.461792194923,-9443.99135717558,-9729.267732969367
22,35.60687369248194,186.02982726293132,88.49426709460903,62.508305603683,18.918608474869473,-11972.095200767879,-12155.91936823257,-12242.21930282066,-12452.802765653627,-11438.053776231525,-11723.080446209478,-11682.56740890608,-11943.341805044409,-10985.112857908232,-11828.179639906662,-11858.034143074341,-11792.736974810261,-12429.43354554522,-12309.770202908094,-11671.506468328309,-11752.816084417953,-11331.559177581892,-12226.610658027412,-12018.442051440215,-10308.501717373165,-9567.293624848797,-9098.915078419426,-9576.118063234593,-9030.910794225028,-8925.15073217096,-9978.122492365274
29,-51.41315082964729,-96.8835821697869,-57.86841136403109,-6.427892367936408,-104.18818773757232,-10858.648305365823,-11786.205035026172,-11820.617287008141,-11435.72055460533,-11320.362078581331,-11717.097123073656,-11450.235196452571,-11352.825160233844,-12152.555928699176,-11158.693293342312,-11633.545354448068,-12026.002811748074,-11731.111928128099,-11389.44424303533,-11838.895871155264,-11199.253686335214,-11775.005096547271,-11866.867051983367,-11714.19832530702,-10716.4038788624,-8687.722316199244,-9337.517076944656,-9448.968485720738,-9400.415090539365,-8978.08484218852,-9806.372349483752
36,-82.10700612499704,-134.7757274406398,-162.63243248089225,-155.2938204826786,53.73409324037584,-10880.724316846725,-11378.12529992484,-10854.452519528726,-11496.34815230993,-11438.206243737824,-10814.179781197081,-11300.409880111558,-10891.693675126884,-11284.421351804083,-11020.457153027872,-11941.422644029002,-11727.21790876666,-11511.099038781942,-11118.385285162709,-11853.808614354215,-11326.466184042793,-11746.572099307003,-11882.661794544543,-11025.536404577866,-10460.648251723345,-9554.68843769447,-9331.615167625396,-8776.9987002036,-9123.555672922843,-9404.290586834632,-9606.202885079516
43,-50.51648217037234,-261.9076066709566,-184.69988625192082,-186.9865222581018,-163.97744466095003,-10619.311832626141,-11489.576713460656,-11340.286503454427,-11725.641349011667,-10876.249414056465,-11556.156842428913,-11347.151089798082,-11312.033123968264,-11189.516489050176,-11331.545982605541,-11638.104526770743,-11719.931037527249,-10782.65276574642,-11058.848522716238,-11357.82190912763,-11115.55922981581,-11735.623208910783,-10997.98426245824,-11413.022521892326,-10392.129099707448,-9215.462403374446,-9064.088223333809,-9266.309395925591,-9464.127467401333,-9464.413949996979,-9297.391610856968
50,-253.34284808591724,-226.32031769811385,-131.621022868203,-219.68128541521173,-181.8317174943072,-11448.156933963632,-11053.878010840695,-11065.734581737517,-11036.276948724299,-10928.508688527036,-11447.300914207628,-11460.404093178764,-12060.700554341258,-11379.200161506764,-11495.382136372375,-10768.224001433795,-11313.427559737476,-11240.053754129352,-10742.422329417966,-11105.274725298625,-11433.289362357984,-11458.138736695413,-11431.95566853983,-11364.955502321742,-9881.136856174018,-9019.420608282466,-8659.14920301093,-9091.250974924958,-9864.390784791733,-9385.366922900255,-9156.47558552567
57,-256.30297913639276,-110.84728226019024,-185.46254857656652,-161.89986280381254,-231.51115985525905,-11113.388867051435,-10631.371194065503,-11295.118368531492,-11090.278499748207,-11293.560822564095,-11271.004920867914,-10600.511849682372,-11446.535116836392,-10906.291807218255,-10419.08502016281,-10798.129568665532,-11354.011689391387,-10461.575172742727,-11878.659648010134,-11061.994262099724,-11436.5487195894,-10753.285812482636,-10827.874998985042,-11212.316464233027,-10286.424259164618,-9136.990900705778,-9450.322810057896,-9771.29141885027,-10032.012521687153,-9641.410192931344,-9964.977208654562
64,-242.7332720860494,-122.05553852230037,-170.91279028637928,-60.553133715808144,-262.85599966487734,-11075.001165374762,-11803.337767711037,-10950.032402575047,-11151.759740633963,-10846.841578079186,-10739.030641757776,-10618.793691700166,-11115.897848609133,-11701.661458736897,-10860.316161107983,-10863.54347754879,-11365.704390488123,-10802.797577317622,-11287.585727556632,-11186.618562969543,-10618.604604238684,-10924.346792885579,-11242.6363388034,-11357.537946740307,-9884.058819748925,-9257.69625744949,-9076.94925418115,-9744.53007386163,-9079.606222654187,-9270.62283325217,-9150.860712011912
71,-68.70011968685958,-182.3071067335702,-86.94429559728246,-54.64567131626336,-99.1137201641643,-10933.699106106313,-11650.44463620763,-11258.820412962694,-10506.972990132037,-11118.425176700403,-10664.0720688711,-10876.111139103492,-11069.18474326864,-10599.868897635537,-11105.879443950089,-11054.186126186425,-10884.43515990693,-11284.636260914653,-10879.928277287338,-11262.716306416149,-10965.399920054255,-11188.171808322893,-11317.84014633097,-11361.63416746751,-9663.549560795864,-9087.995459033571,-9548.788961658356,-9090.901253950753,-9115.35667220336,-9146.194377224752,-8975.271376621873
78,-143.59928665763846,7.477410629988526,-202.5468310847491,-94.55404671239671,-214.76357101277426,-11564.836414640873,-10868.00946321479,-11029.504019975617,-11420.041847379838,-10349.211262737119,-11144.965148386393,-10701.358205736773,-10529.569646672166,-11264.254523152369,-11263.480132130178,-11350.653190198858,-11179.205723974848,-10494.753936991177,-11234.664913661089,-11118.064672503737,-10909.81813753263,-11163.824524526784,-10387.04524561349,-11304.574705632456,-10126.30340196415,-9285.142632902207,-9233.389428716708,-8908.590890245983,-9561.5469982375,-9050.36049797758,-9772.632092262269
85,-74.79090728538517,-88.54539988609645,-194.29581221348667,-108.11989729906054,-102.14240291585975,-11464.89870914047,-10970.904376584482,-10809.897564367115,-10627.111275259214,-11542.331553855032,-11467.690014920841,-11280.761256401747,-10420.604609161452,-11235.399591580997,-10829.457104747418,-10803.173413919092,-10954.128137477917,-10664.815247008373,-10815.136223864769,-11056.20340913506,-10720.827513580572,-11458.471922123757,-10916.440430040795,-10934.411784475658,-9655.613950909703,-9452.570903783988,-8644.669854827645,-9173.643586161184,-10165.806997558455,-9275.484559325516,-9387.945275695882
