employees_per_charger\company_charger_cost_per_kWh,0.08,0.18,0.27999999999999997
1,1.5091820255521249,1.3855583347321954e-13,8.704148513061227e-14
3,0.37716878681290744,1.0835776720341528e-13,1.616484723854228e-13
