0.04,0.05,0.06,0.07,0.08,0.09,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33
1,-840.0390476879838,946.5701345652051,-628.086597130954,-520.1963877222734,28321.091238648747,29889.54779805016,28101.887146374036,29300.12085273658,28341.435743271984,30116.270594858943,28837.15351323178,27527.204723218863,29059.263399992487,29356.18146717231,26479.52152984959,28820.828608459648,26207.96456784234,27061.914247357345,31079.281802465062,26679.67714826358,29402.211629351514,28190.4066523308,26262.467697039567,10982.31101057936,-712.8695160908755,-483.1780955056129,-496.37510524845493,1199.1677092581376,53.61471898229502,622.6396474110988
7,-1345.743184459483,-1524.805273679085,3306.9247532551817,1620.629725134524,29163.49263892733,31226.57298619242,26859.99174661617,30091.29425223457,25401.72177051037,29524.768560725235,28488.684821810806,28591.238734857587,29185.08380481368,28125.812269212154,23073.568058710924,29315.719069199287,29761.598205166287,27110.02692572819,29436.978684783884,31252.332870588987,28136.47792940252,29340.34905210673,29151.833928946027,12515.491397548394,1315.9341476262598,633.5941674079986,372.35348584863823,-226.13566947551226,-899.5402982320193,-316.5591905417605
13,-707.2855229015113,-799.4880285489489,-260.6200691830891,-1283.9627826082578,23058.711063111667,23377.120170334936,24202.475089466257,24707.397795405093,24901.21609308629,24027.65126210163,22364.090633933054,24532.124823464954,23899.88760927797,26011.91827647609,25173.54941620567,25178.278022951883,23608.084940684348,24595.790163900092,28114.742575804266,24817.91175451936,25562.28389063303,27995.471518384962,25783.692119584477,12988.862515516332,674.0635694853227,-132.9710936587071,1008.9150787630169,-355.0255354827823,-246.50414500906845,421.00057599927095
19,-834.2865823516913,651.5329676251567,570.3994438338268,616.9790274016268,16901.591672711016,19748.984479893086,17978.85645081714,17430.72822338686,20020.2955137924,17578.218400411948,18788.007214842335,18901.529248037812,18011.99634818395,18447.879534335836,16951.457446726068,16604.150512743945,16693.417266578093,15707.004744048405,18266.448969485442,19500.293502007902,19415.8707593093,18475.294850358652,19195.181002127298,13290.43247872169,-995.3497232183763,155.17942139067964,-297.65767459592826,101.5368972921824,-376.02059016050407,1613.180987691052
25,-571.0182633774821,-463.75508461298887,-478.73283192608505,-1412.9727648835396,13081.538382385275,12649.840325008787,13177.14986992348,14285.915106766013,12396.47427313638,14311.937639808602,13165.378447299852,12983.789176499122,14285.217092324136,10262.840285075741,13740.769004791073,11584.937973984022,14647.012262230506,13168.910395333281,15179.87298992154,13107.216625661793,12618.926754687913,15261.298016784684,13661.789702618873,9899.12551980745,-615.3031713175042,908.6510993668162,1482.6683839036195,-199.43218620436164,438.4877074733631,-644.2298184583451
31,16.45313923174399,1004.6653190166398,1971.739446566644,497.22246972320136,11542.245258705021,9598.946086006792,10189.073780395178,10043.551668410248,11396.029213967267,11180.341473004315,10145.385424376756,10305.604130352178,12107.009914339695,11372.794080427382,11037.526361767668,10575.828432364797,10533.21437108182,10912.114433277777,8631.46470874516,9829.699181963631,10354.10480878147,11500.680127080414,11857.11871115648,9050.837733566746,-30.71517584794492,424.9278664568774,-375.28415834893894,528.5519785261749,-897.8484477385937,1393.2960061280282
37,-494.0439601618273,85.19129449524917,868.3148815344903,627.2545258593163,7960.009098502807,9345.525638274237,8972.436121906736,9730.007768459182,9766.168976737506,9185.424633671879,9530.876899529598,10539.010167022469,8446.638815872488,8343.286205987912,10160.330505303922,9756.300935452746,9310.28583814652,9281.603118769941,9924.232307708764,9324.544200472155,11134.910575304326,7999.608246127784,10037.986461588036,6650.453251547355,-167.5952424884781,-642.0588147392882,-721.4653280423881,299.243193928447,-724.3907228317221,-398.99381812594584
43,-945.3499062510382,226.12372084578965,-1682.802248206106,-280.5073931051593,9170.296481785874,8351.57130577923,9364.454876706135,9127.964250568039,9046.381696616256,8977.074914209035,8391.28249539336,9261.128389508129,7962.410665873249,9662.334110997152,9910.660784208696,10183.239416635188,8013.471985262397,9653.565515928509,8907.60156025298,11155.46021570776,8743.035653000406,10407.524065779828,7774.180478072143,6305.248316500729,97.66620758239151,-708.4520001655146,791.9899325217048,696.6616390233503,820.4153087071027,-993.7883245130724
49,-330.61333804239985,222.61102229508106,1079.6922904444364,-263.36483956090524,7607.013449057587,7109.396787467864,8694.127613293007,8774.161981939498,9436.50733865655,8604.001432337463,8361.599009785976,8071.9423629082885,7902.040266998301,9225.034047463982,8870.023662949083,9314.766879423521,8499.433515000535,9076.064399914452,9133.734443581605,7707.280554788798,7982.711783709106,8859.617971782747,6595.359056494912,6053.576132791553,-497.2937500850785,275.7858224496049,-442.36141837296236,307.45613253607735,-1001.5351663965885,66.37031707082497
