employees_per_charger\company_charger_cost_per_kWh,0.27
1,3462.2041229223387
8,2933.7409617054855
15,3480.3385889605206
22,3034.570860010676
29,3420.682566691465
36,2875.358696527435
43,3762.448586514094
50,3583.2310449863294
57,3308.5684890633797
64,3219.8998839061487
71,3205.596381909578
78,3714.3530054385387
85,3333.1874537267945
