employees_per_charger\company_charger_cost_per_kWh,0.04,0.05,0.060000000000000005,0.07,0.08000000000000002,0.09000000000000001,0.1,0.11000000000000001,0.12000000000000002,0.13000000000000003,0.14,0.15000000000000002,0.16000000000000003,0.17000000000000004,0.18000000000000002,0.19000000000000003,0.20000000000000004,0.21000000000000005,0.22000000000000006,0.23000000000000004,0.24000000000000005,0.25000000000000006,0.26,0.27,0.28,0.29000000000000004,0.30000000000000004,0.31000000000000005,0.32,0.33,0.34
1,7.3218945101667146,25.64426662791204,12.565286252434946,20.703936880348984,74.49084369016842,24.73845385030602,54.810200316161584,20.26054028877711,27.550014153192258,56.25783328462217,9.969975287062777,34.66167878171364,8.594241679162558,23.641186295854578,20.70702739737474,17.078576213954047,4.716869940909749,14.435203325964567,44.51614950196608,23.940412570623526,8.614252696789938,17.690172054011004,20.5985991145398,19.984002373985298,26.1812190381628,57.76614638576086,10.53459346364935,4.8943293703227955,4.590396902083999,69.28716211819776,20.80753468226498
7,15.885919364179447,9.202455418763217,25.262772426493566,36.09581816724951,42.64782825029671,39.23544475688027,16.49380815616582,33.53432148925762,80.73471579916554,24.095231311825113,36.04245599140647,71.07450534808399,45.373981021049346,31.061174175850795,22.93537470644504,49.097154952256034,6.603775003682895,34.94286866713114,75.58715194222866,29.568602508155337,54.33530308141954,37.46965684862201,18.541649703025854,36.353943043937214,55.13081244599974,2.1369572777985013e-12,4.263278208696807,14.012571877195077,6.588795436653639,21.967632847911194,24.511458209650165
13,609.4013534972706,439.8901442854208,319.66087795170927,337.3339052622282,155.27623388085726,248.80164732250915,192.19292977887892,264.3782290112974,397.4148926417781,360.16877626876817,175.57356225101543,382.5066805013967,208.5024294677065,263.23821254686874,259.94462522015414,300.9027642811716,268.4100302497218,365.66401911671875,294.33260791949147,154.80010724203976,146.15434632875932,200.8092085503871,259.30437840288164,181.44107359677403,187.44881149998537,12.003163962751723,26.047208557809533,11.159441386932752,9.087889781589121,30.460169169218652,13.977980347979576
19,2213.280243644405,1693.551431533198,2175.8259443410766,806.6021862738406,1622.6111891996497,971.7027722914232,1329.3438466113487,1048.8770119227224,1094.97950969503,944.5533337318575,1148.6852889017682,1048.1351541101346,1208.0796354616587,1353.5687752936715,1231.3015155952796,1338.5923849236551,1296.4007368092682,1339.2420458165132,1303.7472167868043,1108.1294774128614,1471.0594699225728,925.243952880893,1027.1031421466855,1190.3852140300103,939.2881766377452,40.7890229270551,21.900518757379764,14.526809095760722,18.163652934823943,6.899164711833505,64.47019263924466
25,3304.648069154936,4177.35678214777,3839.0972072079885,2128.7812440823413,2188.8630358283312,2631.7994319287377,2283.481548976482,2838.048779658415,2623.2020691786815,3002.728212229966,2366.337469607935,2564.187703670905,2444.3970968459007,2716.869411314521,2460.0282825683753,2403.871714182996,2506.0986593746647,3371.188978582997,2330.997108583168,2243.7008868332405,2376.9537324474204,2533.9516021648055,2413.695946385851,2491.40925894065,1512.6035889478553,1.3116232553797857,9.236973971002387,18.544038360367313,37.431195453236896,4.024830354617835,4.689101590338058
31,5874.397717942539,5292.658563219776,4734.388782738601,3787.333112876024,3169.553603593695,4237.76734653481,4453.411379916731,3943.4205829150733,3704.829068010574,3338.7097654236372,3986.585140282591,3845.2379561285143,4107.988511988314,4026.8571456069967,4174.141014618862,4424.432714055347,3907.8812068231805,4669.850757118658,3964.236078753522,4424.4588558791875,3730.3959437717554,3909.417173835563,3974.98316624634,4320.691476234448,2406.7527559414957,35.38193308391293,28.65295601119221,26.504419375928165,51.83612952985757,28.50226081819489,39.935376694591135
37,5806.301426263269,6210.131068363143,6242.2533698118505,5272.235378564989,4118.009821303402,4954.631766495437,5197.76297045911,5566.369291440817,5331.880316802008,5078.87181712837,4832.645421718196,5383.912127955586,4748.67176558694,5066.42581322077,4993.033960005022,5306.132241190789,4762.667035285502,4880.462066896113,4621.43885711857,4424.742501171543,4694.577587405926,4728.369377303022,4526.584330724968,4862.810041036139,3573.903119058393,3.583699180770811,4.836550045302227,4.1631705756458235,44.549801016548344,6.084407299152607,22.592681579479894
43,7632.227244800139,7405.198565985862,7805.970000117922,5281.566127104442,6627.512275668539,5536.848570136375,6088.162112461251,5801.862574759982,5994.388728040141,5940.903187464239,5782.850944189267,5780.194307157734,5468.537597861256,6696.7988216611575,5083.146704512937,6454.293760021625,5339.456667202655,6748.658981779111,6459.968916501429,5613.623506776993,5924.702191209273,5907.687121808669,5306.089713496344,5383.023644984152,5051.441502508055,36.3548800128697,72.21945756816163,20.46359222266591,45.99450342473014,47.46047192477559,6.2787458934515925
49,8946.646690090063,7791.717551211312,7526.893855704964,6527.949226235921,7612.044948664051,6468.73267926066,7428.667688305551,6595.491135943038,7034.893518895213,6432.972500903866,7290.674528462418,6092.667099413508,6850.838481493963,5917.656992692344,7032.826268515882,6183.950834405157,6881.133992976556,7035.679755860219,6663.51418774364,6442.523353697253,5565.942862344449,6449.80087965863,6769.802923940212,5874.015030898904,5075.666098584406,26.69918080571537,2.1642234070551094,7.679796137864868,39.63318627388534,40.46754067714575,32.3921203169391
