employees_per_charger\company_charger_cost_per_kWh,0.27
1,3444.626991256142
8,2748.9528892046296
15,3356.7841587294765
22,2738.335929585086
29,3283.744015225642
36,3501.472458680557
43,3104.863993758508
50,3652.221837442495
57,3669.3142801169206
64,3039.394142166411
71,3098.601756530239
78,3153.2358143764704
85,3233.4123992082295
