employees_per_charger\company_charger_cost_per_kWh,0.08,0.09,0.09999999999999999,0.10999999999999999,0.11999999999999998,0.12999999999999998,0.13999999999999996,0.14999999999999997,0.15999999999999998,0.16999999999999996,0.17999999999999994,0.18999999999999995,0.19999999999999996,0.20999999999999996,0.21999999999999992,0.22999999999999993,0.23999999999999994,0.24999999999999994,0.2599999999999999,0.2699999999999999,0.2799999999999999,0.2899999999999999,0.2999999999999999,0.3099999999999999
1,0.015425994265565759,0.017318567670019512,0.01919326384431714,0.021153804668255942,0.022938414074398058,0.024737934119765912,0.0265945769856653,0.02844648969793185,0.030149537359813065,0.03196540077679015,0.03390086933840383,0.03561347268748406,0.03746481786893449,0.038442523027327355,0.038735721118596404,0.03853161040618887,0.038630488049575445,0.038691279631429557,0.03866877884193692,0.038779383072455556,0.03879078331019942,0.03882783416533616,0.038995316598836594,0.0387826178376125
7,0.015423138347122424,0.017278013273568572,0.01925536296413601,0.021155109591787246,0.022943009252227267,0.02488337543193975,0.026612697740965616,0.028405548818388138,0.03024985911529418,0.032017034535263104,0.03387660554944598,0.03564548423383852,0.03744985722810405,0.038574642127887096,0.03863182706870082,0.03864494778435156,0.03880550068397013,0.038649035700111675,0.038483443133163334,0.038699974294205644,0.03872770799878896,0.03891048924439813,0.038846835182433266,0.03914295110687899
13,0.01639268219528791,0.01810754719800488,0.020205653340817024,0.021647599343352506,0.023326192239398216,0.025204527778719437,0.027026617120998114,0.028788769689253688,0.030621483574864175,0.03220418647605616,0.03411108689719341,0.03610127987166378,0.03770420413563319,0.03867872998849888,0.038652142889449154,0.03857566880264794,0.03876370566471461,0.03856972630517447,0.038695345818580154,0.03885148755765991,0.03873768617816207,0.03880937364650155,0.03889425592141397,0.03901139344432826
19,0.018689354946649046,0.02060484675225601,0.02236466989317299,0.02312983325380812,0.02490517828181684,0.026489185558408408,0.028098641660389626,0.02997877084876183,0.03138302913036586,0.03327293282602868,0.034914914043702984,0.03646698530592923,0.038173412317631224,0.038591671634505165,0.03853026973199262,0.03870561459681653,0.038811186995150335,0.03872802716532593,0.0387009173415887,0.038798200951592574,0.0388312338438284,0.038903602973591814,0.03887964146015267,0.038887519503754166
25,0.021126355757690854,0.023090559069245693,0.02512432241518304,0.025485505663830704,0.026886013751681384,0.028462402711479665,0.02987268357514483,0.0312283449582414,0.032785131177612475,0.03458048729191323,0.03612871758049466,0.03768946457309639,0.039373709088581475,0.038708243669704274,0.038792455998659214,0.03859905471440035,0.038668047034583514,0.038940697625726585,0.038831521121494995,0.03873993655078313,0.03881877687529299,0.038796013732197966,0.03896782665485196,0.038881423194467066
31,0.024272546297700932,0.02572348236617269,0.026998122206983527,0.02743601638352531,0.02852485957922754,0.030227229799457325,0.031601918391857386,0.03272861757108374,0.034115042522928685,0.035628372283113864,0.03721469375052829,0.038609308935592064,0.04024294430720203,0.03859195803407349,0.03871524553584797,0.03870926507294502,0.03870420953245382,0.03867913106101137,0.038876580835335815,0.038824953377614664,0.03866749644316127,0.03883746807888485,0.038967621234901245,0.03897109426748441
37,0.026140474842382563,0.027299747785536004,0.02859841685600311,0.02879083837194107,0.03003406608838969,0.03137560178516134,0.032739727977521914,0.033959078408425956,0.03534991302834473,0.03683908815547819,0.038045482892303015,0.03960698803037775,0.041033110350232056,0.0386864978216874,0.03863728304501514,0.03879751351776643,0.03874801820854283,0.03863748729845923,0.03881864651616221,0.0386398127932198,0.038670463864019344,0.03897373199647865,0.038846816608909096,0.03889490653379589
43,0.027275738725932662,0.028758717929859824,0.030231944512830573,0.03016884456489103,0.031642643330888044,0.03262413766215658,0.033633942166877005,0.03503773428286798,0.03655210307113396,0.037855073893818994,0.03876169341254708,0.039937723472013305,0.041468741784281116,0.03852999857038052,0.038640211002888794,0.038603613935299444,0.0386895896868165,0.038652858779154975,0.03863473475479934,0.03862497172617618,0.03881800625741994,0.038868128092673454,0.03890043438354621,0.03881793280289202
49,0.029141726289924792,0.029761536860349366,0.031354400427067,0.03061796066487112,0.03230726154766998,0.033394289005101364,0.034651966029002404,0.0359117174658619,0.036698163668058656,0.03831282766963498,0.03962697624823612,0.04062025992142075,0.04183148015578095,0.03871947586224425,0.03858457767289433,0.03878004232212869,0.03865765051663765,0.038676834189058845,0.03876758592426868,0.038876960085300616,0.038778460735009616,0.03880113365458502,0.038821054378500475,0.03894193436423829
55,0.03078150516170334,0.0316589326343438,0.03223748683813615,0.03197179361815458,0.033510488195957054,0.034465347106028985,0.03584052192883008,0.03642282289206374,0.03769040810958124,0.039240580679576795,0.040379513237500705,0.041444448962050226,0.04240255585437743,0.038620223124560864,0.03872298252768598,0.038806036564125006,0.038636583165857524,0.03878568368915917,0.03864310523306214,0.038662486918320596,0.03891505161321749,0.03884607578792815,0.03887949087974668,0.03892466294160504
