time_step,charger_utilisation
10075,0.013765548457680606
10080,0.011633643289557362
10085,0.010043002507320264
10090,0.008812548244991378
10095,0.007665060453752171
10100,0.006444925041385582
10105,0.005678305005523297
10110,0.005056241308477764
10115,0.004392795009302168
10120,0.0038809621391252946
10125,0.020929751633196846
10130,0.028353485574610513
10135,0.02745708134518062
10140,0.024376390931798594
10145,0.020837465650813982
10150,0.01743939761010003
10155,0.015103650034629207
10160,0.01322703599409455
10165,0.011562182826680829
10170,0.010452891565890689
10175,0.009324989903544415
10180,0.007975549914209826
10185,0.008120697469803404
10190,0.00792053803686833
10195,0.007155343567232712
10200,0.00624660361559035
10205,0.00527826398709339
10210,0.004590338507131069
10215,0.004038659482255604
10220,0.003321563955347873
10225,0.0030790951476727256
10230,0.0027154559666130586
10235,0.002477478611454076
10240,0.002201004874783501
10245,0.0037429274564946035
10250,0.004138129692338218
10255,0.0039953058839567335
10260,0.003607255015833649
10265,0.002980612010181887
10270,0.002537192875031056
10275,0.0020763632415267542
10280,0.0016770266749121208
10285,0.0014532337887600087
10290,0.0013169527850537819
10295,0.0010785902978788385
10300,0.0009204505608618444
10305,0.003770754564321312
10310,0.005346125913398522
10315,0.005032154382435165
10320,0.004529190588465452
10325,0.0036720081006207305
10330,0.0032517021760030598
10335,0.0027969366682854126
10340,0.0024818700107555247
10345,0.002107523087773675
10350,0.0018928064639958015
10355,0.0016679752948735838
10360,0.0015100728445478593
10365,0.007331388301198011
10370,0.009392246893936924
10375,0.00883281239781784
10380,0.007380742485992097
10385,0.006314412690414967
10390,0.005628124516221364
10395,0.005138571359146573
10400,0.004613124217415397
10405,0.004176925748952528
10410,0.0035742767026586313
10415,0.003066125793394719
10420,0.0022900772432238267
10425,0.031677138162956385
10430,0.043127862293832156
10435,0.04191117625771025
10440,0.03621596544373372
10445,0.03114762447407917
10450,0.026707094708275095
10455,0.0231456901758172
10460,0.019580785014661883
10465,0.01751546952363408
10470,0.015431123102605075
10475,0.013666280831118609
10480,0.011959964218552034
10485,0.09677393406060145
10490,0.12772456242508773
10495,0.1256462026305304
10500,0.10951236197884179
10505,0.09376063445079783
10510,0.08171306703716122
10515,0.0711202599258794
10520,0.062443132758729605
10525,0.05531018671808412
10530,0.04757366218358507
10535,0.042124508685793545
10540,0.03615693643489333
10545,0.1616674533390795
10550,0.2095404231512523
10555,0.2060030214536385
10560,0.1786102845948532
10565,0.15303998548202394
10570,0.1314354274278154
10575,0.11487145976518284
10580,0.09999162991802621
10585,0.08871912568372883
10590,0.07816890826777884
10595,0.06981079480129844
10600,0.060973642035226615
10605,0.2163318388232481
10610,0.27445343240576353
10615,0.27080196269268686
10620,0.2347973066529531
10625,0.19900363381169875
10630,0.17027805206240584
10635,0.14962044934869817
10640,0.1306820451431925
10645,0.11469338790501186
10650,0.09965538102547736
10655,0.08749286797567599
10660,0.07568317969299113
10665,0.0794019588016657
10670,0.08035265640630611
10675,0.0750650513302387
10680,0.0646662005697398
10685,0.056024146950928125
10690,0.04897303486261202
10695,0.04224263286514109
10700,0.036422593509333606
10705,0.03216147992027958
10710,0.02793786587337296
10715,0.024605007250724092
10720,0.021415208787183414
10725,0.04069373107034381
10730,0.048514134198245976
10735,0.04668496656145545
10740,0.04057525615917551
10745,0.03417013121846778
10750,0.02943761774998884
10755,0.026291549353146253
10760,0.02344436820421527
10765,0.020767503450538807
10770,0.018513219076292983
10775,0.01568891823693054
10780,0.014014433093975211
10785,0.011424355863430675
10790,0.01033146928592379
10795,0.00942841730784588
10800,0.006821939634066435
10805,0.005859831381160204
10810,0.005034459111129132
10815,0.004521807011676388
10820,0.0037533893605450636
10825,0.0032263922909276637
10830,0.0028042357809248256
10835,0.002445140543128873
10840,0.001977149358695551
10845,0.07060234117575151
10850,0.0958510030259398
10855,0.09393319232583296
10860,0.08103613746238005
10865,0.0676737281440103
10870,0.05803164466148579
10875,0.05125473645329782
10880,0.04516995076313322
10885,0.03945700463340344
10890,0.03494178522471905
10895,0.03138596947605262
10900,0.02706227743578842
10905,0.09905790045100141
10910,0.1258730643193636
10915,0.12280271234807658
10920,0.10675397066891863
10925,0.09121275003173343
10930,0.07715081491126527
10935,0.06771879970661535
10940,0.05966576486462619
10945,0.052296830093621974
10950,0.04611923100198152
10955,0.04107874304192304
10960,0.036352720641660875
10965,0.04146643095315558
10970,0.04329740030712104
10975,0.04003125829490539
10980,0.034502239378886246
10985,0.030339268762176144
10990,0.02608765248732694
10995,0.022108080012806758
11000,0.0189715733891054
11005,0.01702605639346093
11010,0.015308957367289093
11015,0.012930616180710931
11020,0.011083124265222826
11025,0.008487901903219274
11030,0.006952646139149083
11035,0.0063343691218522135
11040,0.004781239213528167
11045,0.004071799008368361
11050,0.003685554554639132
11055,0.003218108881895358
11060,0.0028153085147986454
11065,0.0026221941164746927
11070,0.002372198611020041
11075,0.0022226967707881665
11080,0.0018404886517421172
11085,0.0024823668592422283
11090,0.0030604910624830155
11095,0.0028910511792140034
11100,0.002420315081814571
11105,0.0021454638228875812
11110,0.0017740751754809795
11115,0.0015598319096633805
11120,0.0012636235794352458
11125,0.0011128429569600665
11130,0.0009128594149107361
11135,0.0008480488940162755
11140,0.0008015894703920999
11145,0.0013994953362168171
11150,0.001586630827219719
11155,0.001482398999090316
11160,0.0012199031950048248
11165,0.0011256930401809264
11170,0.0010066902099471926
11175,0.0008038863504999493
11180,0.0007289356822835357
11185,0.0007217352214540426
11190,0.0006235447548084635
11195,0.0006115317045507541
11200,0.0004902083107626216
11205,0.001976307566215217
11210,0.0029225658563201513
11215,0.002526826965362681
11220,0.00218601672100916
11225,0.001820333491113065
11230,0.0016337195791133131
11235,0.0014939746762749578
