company_charger_cost_per_kWh,charge_pv,charge_work,charge_grid,charge_emergency,charge_held_back,utilisation,total_revenue,revenue_per_charger,avg_cost_apartment,avg_cost_house_pv,avg_cost_house_no_pv,avg_cost
0.08,15.54995231321836,87391.48206864108,36.11874517476789,1.1191048088221578e-13,0.0,2.399520971672378,6991.318565491286,114.7650690787228,0,0.015293058012848835,0,0.015293058012848835
0.09,115.75400586150468,85883.63521722196,117.2055287086521,2.0605739337042905e-13,0.0,2.353417960213074,7729.527169549974,124.90178740692438,0,0.017241138972202148,0,0.017241138972202148
0.09999999999999999,47.66713578420104,86331.19845605963,65.17965938665535,2.9665159217984183e-13,0.0,2.2879545292769508,8633.119845605952,136.6883427827529,0,0.01920391646770773,0,0.01920391646770773
0.10999999999999999,69.0933479427178,86215.50436191799,75.09597874126187,1.5276668818842154e-13,0.0,2.306406113596955,9483.705479810984,149.8476226021609,0,0.02115318027471628,0,0.02115318027471628
0.11999999999999998,73.51246373511428,88364.28975738572,162.20350429962096,2.5579538487363607e-13,0.0,2.36502256265517,10603.714770886258,169.00562087015786,0,0.02295983163160796,0,0.02295983163160796
0.12999999999999998,28.275315302642234,85924.25826250853,180.84524272157162,1.1368683772161603e-13,0.0,2.3481656380026585,11170.153574126152,179.87470469635622,0,0.024888508156466507,0,0.024888508156466507
0.13999999999999996,80.50401971825109,87591.98150098638,128.05443875264493,2.948752353404416e-13,0.0,2.3344935843879346,12262.877410138057,193.4226940378211,0,0.02663036269237683,0,0.02663036269237683
0.14999999999999997,136.50241838176635,89805.23977710975,151.35566456151966,2.753353101070388e-13,0.0,2.3790088467338886,13470.78596656644,212.74259433823758,0,0.028726312235676094,0,0.028726312235676094
0.15999999999999998,112.35976555555548,85495.29956275529,102.93230938713381,3.552713678800501e-13,0.0,2.2649576312355206,13679.24793004087,213.73090064065414,0,0.030758642890149117,0,0.030758642890149117
0.16999999999999996,90.33454982631653,86744.57547456441,111.86131507656114,2.2737367544323206e-13,0.0,2.3000164424319536,14746.577830675937,233.68508017283932,0,0.032678257441016524,0,0.032678257441016524
0.17999999999999994,58.03764589666422,85419.54237804527,74.70981536189707,2.3092638912203256e-13,0.0,2.3498378987670767,15375.517628048055,250.74756005097177,0,0.03428071931008515,0,0.03428071931008515
0.18999999999999995,75.42062659812365,88084.43699321116,125.53268478858668,3.126388037344441e-13,0.0,2.409291867188375,16736.043028710086,275.96721441033753,0,0.03656084696482587,0,0.03656084696482587
0.19999999999999996,46.3372771604113,87702.56445747978,92.02457546553154,1.0302869668521453e-13,0.0,2.356230322432275,17540.51289149595,274.74195977360694,0,0.03821692788110295,0,0.03821692788110296
0.20999999999999996,21084.925333453346,81.2592145534749,68810.19722586128,0,0.0,0.0019412798114942465,17.06443505622976,0.21816445546976526,0,0.03475382452158795,0,0.03475382452158795
0.21999999999999992,20960.726581300332,36.18067734261693,67019.40758953105,0,0.0,0.0019263861419528071,7.959749015375717,0.16934740418886918,0,0.03463931897094355,0,0.03463931897094355
0.22999999999999993,20581.653107030674,31.277869721425702,67570.38402112818,0,0.0,0.0011224232027778065,7.193910035927909,0.1500710571454299,0,0.03473501885063868,0,0.03473501885063868
0.23999999999999994,21229.731575961392,125.91872804217758,67466.3218462678,1.7763568394002505e-14,0.0,0.005240956517244899,30.22049473012269,0.5849178085450942,0,0.034560777887714104,0,0.034560777887714104
0.24999999999999994,19651.935650860898,46.419006460169705,66444.37142059894,0,0.0,0.0011380483121267296,11.604751615042423,0.1284819510723452,0,0.03474711030370938,0,0.03474711030370938
