employees_per_charger\company_charger_cost_per_kWh,0.08,0.1,0.12000000000000001,0.14,0.16000000000000003,0.18000000000000002,0.2,0.22000000000000003,0.24000000000000005,0.26000000000000006,0.28,0.30000000000000004
1,2.471807258798777,2.329137519480072,2.05819997491699,2.0358138936731445,2.04602870302765,2.002980406424925,2.051056076857869,0.2916776261481282,0.311579933767672,0.25742727810452043,0.2654084701378754,0.3091860113495327
6,12.749846518407521,12.596427627705875,10.719795787036734,10.533899355478427,10.707043123758368,10.128413691951762,10.98785234381559,1.6622960785702512,1.6148090740306844,1.4058435986423055,1.6639158780953491,1.649494073793771
11,21.10916928331407,20.047629338655675,17.497662723988896,17.027910085700046,19.3449553439637,17.397458900929376,17.877021015810076,2.527206246901345,2.558578471877937,2.8899280359369715,3.2365193474514324,2.4922199006854533
16,27.346037844984334,25.27216575772599,22.150332294543926,22.114113369690955,24.236159312510193,23.16438251056488,22.038030903982765,3.4558927686096927,3.6598201005737088,3.8415137993720365,2.9000475128078107,3.6437987727031054
21,28.762332672285567,30.927904478598627,25.98578747314494,27.766898033382816,27.250061973227464,26.298463063956245,25.266422905304808,4.320071062634296,4.228536605519779,4.079614939679424,4.329904148074724,4.7597711122128805
26,32.9117088084615,32.349921500578425,29.79342257478102,28.938912406934303,30.21649314162959,30.459944637250025,29.35122293835739,6.0560237977194165,5.148756403900225,5.462415621067106,4.570525532969783,5.289559576929454
31,35.258015204098534,34.332214637122874,31.835337134357903,31.159828953891804,30.96636919517429,30.57583457279781,30.366778218476238,5.628408527516142,5.526875723021021,5.7076309700876475,5.100190051231235,5.747397124442269
36,36.244835564369595,37.92327714427355,34.52652454139825,33.05528011898861,32.7106056850106,33.37320277640053,32.57106263427531,5.679019996694793,6.938522558254849,6.084531482399615,5.573352995266737,6.364857048421794
41,38.455420591637704,37.9654189390184,34.02743348206903,34.65356965790776,33.994381094034146,32.62312014543023,35.186745992397896,5.702776400594964,7.626838539084485,6.4158816724508725,6.820566848454833,6.3078416790613545
46,36.918897702859105,38.390761857544064,35.4009667823501,35.70504875227237,35.07911915385875,36.47516939348866,36.40614604918008,7.339489340604842,7.294140159521197,7.029623202776425,6.924888448190414,7.995166088249897
51,38.14968600231366,40.06415553267314,36.50057841679068,36.79908279623206,37.267600396628545,34.31147744174511,35.20575111551796,7.326474962816108,7.291769955379286,7.3074698396959725,7.060074833996493,7.342381424557956
