employees_per_charger\company_charger_cost_per_kWh,0.08,0.1,0.12000000000000001,0.14,0.16000000000000003,0.18000000000000002,0.2,0.22000000000000003,0.24000000000000005,0.26000000000000006,0.28,0.30000000000000004
1,15.503607601145921,26.08841348746453,6615.160239386541,6520.909372394533,6835.867493593734,6600.183991334081,6882.0237682343195,6488.113827399196,6932.6365293075405,7667.542187397472,5962.672558690446,7460.2982005381555
6,11.002081368489277,11.068909689923327,7027.845310784893,7408.222527501504,7014.671772082325,7575.9360796475785,7671.598101945456,7087.197387079792,7912.275432526531,7129.038821576207,7887.432423608141,8180.502835708662
11,62.53998992509158,54.76179879631023,7306.986997797435,7603.735394136772,5308.703574447675,5591.617752905724,6979.070247169892,6914.294787502565,7356.290133456664,6588.04057536252,6850.874152529299,6915.400361109357
16,164.85425036797943,250.49972552031923,7250.984708758205,6556.176523755525,7370.93136405019,7220.232246874688,7797.254781030398,6549.762385778985,7389.724259215423,7004.684886901381,7071.601146940942,6593.954284531057
21,267.789687502875,331.7966519129792,7209.34513757944,5871.5342087843765,7340.450675473245,6065.638208736304,6440.015698233989,6828.205197030802,6689.205934911041,7957.837870378247,6753.92538147592,7068.081631841445
26,411.13638348976434,399.24331571077175,5681.433041338887,7849.163706661219,7553.353484705786,7115.602517270508,6361.861965234263,7014.124177534849,7261.729751892437,7243.841465699013,7555.11858264515,7399.298739791546
31,511.08810554289363,256.463908699573,7900.73640652251,6737.781671640752,6564.81235964875,7341.859158663368,6595.867002667298,8335.95135091365,6612.510705502435,6315.789744772185,7480.517982676733,6170.86412504498
36,628.1898668793115,578.6492836224256,6911.938048360763,7450.703141967176,6278.687344474329,7021.3575032884455,6894.581336760452,7097.815884942396,6738.7302233652545,7334.490389062233,7028.2471835525885,6768.06349819094
41,595.3288457164401,694.8035448385881,6810.712998133859,7410.9892755296405,6822.437278748301,7119.0353815632525,6522.862318600593,6897.108890525406,6799.031606346173,7339.299944758792,6616.050707871779,7892.467270950332
46,567.6931026107028,666.5539596264387,7374.830845123022,6583.779238614179,6786.238475617191,6926.286169995669,6779.5033056558905,6850.316520918206,7273.7871807874035,6575.8756856756045,6941.533358668383,7575.806929560938
51,567.1351960298546,471.7019599190451,6382.589634459023,7682.538108811129,6121.498324381531,7840.124603172813,6994.44046354478,7654.234898655389,7019.230810652989,6626.6301511397405,6494.908005321142,6913.553448022077
