employees_per_charger\company_charger_cost_per_kWh,0.27
1,3243.627257422265
8,3044.451965263029
15,3411.603828152881
22,2983.231875474841
29,3238.3358727561963
36,3192.6571060817832
43,3291.2425441775895
50,3324.2282189544867
57,3356.6071223824856
64,3208.785171000636
71,3339.718907787199
78,3359.291766113157
85,3354.1286752411497
