employees_per_charger\company_charger_cost_per_kWh,0.27
1,61903.74969387717
8,62518.03078380159
15,61606.02969246701
22,62376.417764350976
29,61539.268413673155
36,60354.87376804528
43,59538.901973431246
50,62532.59950602051
57,62258.04581032923
64,61113.36853662368
71,60695.49146675641
78,62253.59422862405
85,60319.162388677636
