employees_per_charger\company_charger_cost_per_kWh,0.08,0.1,0.12000000000000001,0.14,0.16000000000000003,0.18000000000000002,0.2,0.22000000000000003,0.24000000000000005,0.26000000000000006,0.28,0.30000000000000004
1,0.0153261446371826,0.019150863131138392,0.022865210843273025,0.02624050380247036,0.03021179058701861,0.033447470759159104,0.03679505535420403,0.03848360405448338,0.038390217321651134,0.03838399113578344,0.03858160465710689,0.03853658364203728
6,0.015627753671935724,0.01928791887486513,0.023232074701296526,0.026734504209063852,0.030130493371159747,0.033765265152728124,0.03719527666846587,0.038314158231489336,0.0382261942167571,0.038642644599732025,0.038228951050322924,0.03838234440498726
11,0.016307046110873587,0.020045843778593565,0.023387422808920616,0.026547493411283304,0.03009071993354959,0.034160535590926425,0.037788064009730796,0.038622523379363255,0.038397923526574916,0.03842931866073293,0.03888789078049054,0.0388907280086661
16,0.018006384254029183,0.02087220309315382,0.024284482483650945,0.027075433194503652,0.030593060040872942,0.03410521530128791,0.037743455543145246,0.038678532461552624,0.038481008035196225,0.03853665928216553,0.038611061555368024,0.03847918439760719
21,0.01879004935442861,0.0225493349852116,0.024275015673149606,0.028185343982094192,0.03183170035600092,0.03513347394681856,0.038317690309300455,0.03821486450339284,0.038308450176352586,0.03786957499308653,0.03860614269513229,0.03841300363821698
26,0.02083955167860998,0.023597222530281486,0.02565471790517601,0.029131223193530016,0.032465256860917974,0.035844681429766274,0.0389244711159329,0.03855189803975215,0.03884704889445212,0.03863141991574186,0.038367237433051565,0.03832902771446919
31,0.022781478655145824,0.025135027993810045,0.026394902997951226,0.0303785529496469,0.03379815085816688,0.03650518558852061,0.0391212832441066,0.037453800866399774,0.03882504800193169,0.0381133841774301,0.03813368205080754,0.03918682007283721
36,0.025182363297464382,0.026906662031022596,0.028822897175473268,0.03150785996315297,0.03400166640903994,0.037297042733670335,0.039863806133981404,0.03861979726665809,0.03862364273795611,0.038386970014331404,0.03867607958651851,0.03897618809670689
41,0.026095851323380322,0.027569304292425625,0.029108273236894078,0.03212831992241697,0.03442692559577031,0.03778055648562016,0.04034836974446618,0.03886934488799382,0.038391943874244834,0.03847262114002871,0.03915860585925524,0.03824360906612535
46,0.025542206959954423,0.02936566504367155,0.029420453215358223,0.03265880576954107,0.035036182825291515,0.03734615111587498,0.04050833710598376,0.038319840188371215,0.03817962687417767,0.03858952576671429,0.038454002750010235,0.038461563103793284
51,0.02595421291588985,0.03007869540309433,0.03210107415713555,0.03288755501436235,0.036333004053830976,0.03773854217826091,0.04080949389932953,0.03792067140919131,0.037903587019305775,0.0384672344570549,0.03874885458064524,0.03868650168365648
