employees_per_charger\company_charger_cost_per_kWh,0.08,0.1,0.12000000000000001,0.14,0.16000000000000003,0.18000000000000002,0.2,0.22000000000000003,0.24000000000000005,0.26000000000000006,0.28,0.30000000000000004
1,0.01475035873495187,0.019265686045915324,0.02311104866849935,0.027728714270533104,0.03169826802528268,0.033932521235835254,0.039471850143392544,0.041469246296459934,0.045938451267849865,0.05002126164695496,0.053899726031908596,0.0576702381240553
6,0.015844478002942117,0.019768303849107056,0.02375299415829685,0.026651750692046852,0.030622648201078653,0.034406886059929795,0.03789825607324521,0.0429046667624846,0.04510891231096873,0.050172761167848336,0.055026953890127094,0.05655721767514266
11,0.01576570132817167,0.020338591529384095,0.02375710969547641,0.027146305875801236,0.030277083325952036,0.03516699780392338,0.0388537077740429,0.04203197606065293,0.045995738702832016,0.04876581341964322,0.052945038260648974,0.05742971011756513
16,0.021510991716581405,0.025458138503636603,0.026904560908539328,0.030319986304820336,0.03134373718266931,0.03782042238281133,0.039929556116481996,0.041448344442283125,0.04643294148637979,0.049292131206911276,0.05220018798752078,0.058373169593071865
21,0.024222604651389427,0.024397984769380147,0.025740034443015362,0.03256824294619765,0.03494764277516945,0.04054203495971609,0.04345516305506545,0.042400356441278396,0.045461819570689295,0.04822821591067881,0.05439867416085987,0.05756836085040882
26,0.027765366215328272,0.031492327788349476,0.032192512364306966,0.032247767247781126,0.03960778342658282,0.043883501957458604,0.044620920609433755,0.0429670901380133,0.045886332508632124,0.0495332733830848,0.05331032190427569,0.05743289733835995
31,0.033939321434151404,0.032482142187790525,0.03319366438128303,0.038336111181162355,0.04225198131778725,0.0467763949127923,0.04755482709881382,0.041349987282742806,0.04633919744886993,0.050602182182974124,0.05377191366646243,0.05689455675381044
36,0.03335043237141598,0.03897056571431423,0.03850926951634659,0.041066555336572164,0.04413695774799751,0.04504587215432549,0.04876391925076291,0.044196204131336465,0.04491691075764488,0.0483275596588208,0.05374768080359303,0.058557180379439536
41,0.03405202671004885,0.03766282420227789,0.04111819547861032,0.043586944243365296,0.040595347121005765,0.05364533998223983,0.05173467649196762,0.04122730211448637,0.04719967710931678,0.05026235219316914,0.0531312083442923,0.05785545248790186
46,0.03781703887266255,0.0436115779148963,0.03863879132708282,0.04118767743825629,0.04404859118399718,0.04788228519915623,0.050616710045061665,0.041558660885450176,0.04634348347312356,0.04978914564916654,0.05345468073783195,0.057186696029378405
51,0.038996356113968005,0.04429762793838796,0.04561685923167235,0.047998715415362485,0.04783060351792655,0.0507967184555996,0.05851973302508748,0.04229080559513639,0.04622061726413932,0.05042866236099757,0.055179345764629226,0.05750752390147251
