employees_per_charger\company_charger_cost_per_kWh,0.03,0.04,0.05,0.060000000000000005,0.07,0.08000000000000002,0.09000000000000001,0.1,0.11000000000000001,0.12000000000000002,0.13,0.14,0.15000000000000002,0.16000000000000003,0.17,0.18000000000000002,0.19000000000000003,0.20000000000000004,0.21000000000000005,0.22000000000000003,0.23000000000000004,0.24000000000000005,0.25,0.26,0.27,0.28,0.29000000000000004,0.30000000000000004,0.31000000000000005,0.32000000000000006,0.33000000000000007
1,2405.9487049106606,3262.239184181206,3901.4932998992113,4822.4357953043245,5564.263381169755,5181.4560325633065,6241.884907714967,6754.081739622874,7524.304736140019,8300.371853538865,9293.773262120643,9725.29091784335,10288.320042874822,10923.147664944474,11269.231360243828,12313.84892801052,12751.351553315559,13512.369343039492,14256.310169024726,15368.478676999384,15123.993505879662,16324.47208386864,16460.88155840001,17587.89254644699,16166.503940055067,1940.686724949727,1919.7757596679292,2234.3507982684537,2124.8275115903,2101.6807623735367,2084.5388934940925
8,2350.7010073571078,3171.7176511554053,3841.07290615297,4595.449524718068,5561.086326764869,5443.004841110317,6035.894725089711,6802.499147841247,7530.163588171932,8213.824034321093,9216.584184639447,9540.095223433967,9822.322465480634,10836.032798486443,11431.038221929044,12583.442427682647,12686.963867156961,13584.562764294666,14235.106942059374,14788.204230771244,15352.151851505107,16871.023422494887,16692.253391824055,17207.275880274858,15687.969243988096,1891.7764440042874,2040.1351102361577,2054.8367882800335,2031.6203495464845,2214.1936956344007,2185.201015067125
15,2402.6444188352116,3062.42718722567,3933.1865155215187,4851.153261032432,5476.615875521643,5251.213535774976,6201.175794378541,6511.068186897609,7405.845738734868,8095.965052684705,8563.439190818624,9132.21258764135,9757.55765954462,11003.497171767009,11388.383941957969,12006.135777924947,12543.674517997448,14003.432649860817,13990.550168136122,15115.1501336315,15138.07313887274,15989.35230949556,16762.02411589276,16688.902882206912,15940.845074437017,1907.38707139473,2076.535744176273,2131.354739758009,2111.9508689877334,2235.267556559226,2310.450915236588
22,2205.707189158802,2837.083691477979,3636.661889348285,4462.460144268097,5135.326349933235,5038.524659619933,5944.5024503215445,6475.9242926227225,7193.006625138977,7851.072936149424,8517.534237150627,9264.618685597237,9688.91525839369,10449.675741294302,11048.050935080246,11667.791414768302,12503.21210545766,12897.15486766925,13562.627662828816,14462.032732543537,15038.922425093551,15406.833105176356,16543.942474865908,16807.36115048146,16480.5239927213,1701.2139871177944,2014.090760902357,1872.8877757553796,1900.4755303383229,2212.8389088717045,2319.325018205098
29,1980.498616935456,2566.099706143877,3287.9886818501814,3954.0585544139954,4444.448345006386,4660.053866948904,5460.481720982994,5973.536460218522,6460.801933560776,7068.903758640284,7763.358452855117,8314.082979595129,8861.171333941073,9454.094479238456,10243.91870407088,10575.207465057307,11347.263133157105,12123.296058016318,12119.277131041454,13361.902143519766,13719.410452383472,14005.34840484136,15146.21694320779,15609.23327220739,14940.382307221436,1681.482003412099,1903.212868558696,2084.852214292882,2002.124524128063,2213.7633018123897,2188.806050888884
36,1775.0312765337694,2351.5799869452944,3034.881150531653,3588.3826974547355,4124.03649235452,4445.333160508607,5010.101659273555,5408.779457495596,5979.601942275995,6489.350311396446,7202.220508816556,7539.838121214297,8133.566359893667,8658.002451669916,9547.8039323283,9934.323075925846,10380.125756580099,10783.976462610455,11449.776657897639,11876.692864403942,12473.160787781944,12816.137164528896,14004.332375997974,14283.819207809183,13791.711796281872,1720.6710832484343,1970.959815413125,1858.25276900861,2129.231894169816,2457.952385158917,2082.675602226209
43,1622.6956612794265,2134.5541145620928,2767.7098645446304,3373.1122071883915,3895.2387239203604,4173.0088692457275,4544.694382163557,5157.861999144174,5508.405935909171,6180.286361493026,6604.9308432060725,6969.655049001248,7454.79685887814,8136.837292688238,8617.941357111345,9090.666050873298,9356.585672271049,10146.70677477413,10872.541624331407,11037.722661705562,11550.97697620426,12345.315467777507,12226.820064451185,12795.170885617561,13356.740639519816,1894.8582309725775,1858.2997828982366,2175.1321282213007,2126.195969506604,2023.2366795899259,2341.720550520911
50,1540.1856465743913,2044.9882748791974,2568.364844802879,3035.3232348826946,3582.7343685751584,3851.787074981688,4212.832370657977,4760.77373995898,5406.402772889082,5858.755106525866,6036.7758060704255,6738.8019390145155,7170.34410603367,7571.872837460587,8139.194117697688,8350.84313622531,8857.945776840952,9758.124225174925,9906.466216937295,10289.550026064435,10982.682678337487,11750.585550638907,12007.010505766257,12169.709143788377,12360.79139660704,1893.088763764042,1888.1728767693255,1681.550153326189,2401.145308450648,2233.576231485412,2023.378371521269
57,1420.865403224114,1876.5113893473808,2402.2453306760517,2902.543927423271,3411.463432471142,3511.046790316713,3966.53118205856,4456.408374069721,5021.682581001939,5366.48842080091,5651.157275823518,6120.043388951481,6547.525647080539,7161.119602432718,7653.169682405277,7616.287130971527,8279.193627716502,9019.262884967304,9240.066818093062,9825.990019061264,10226.113780572949,10685.060567425799,11189.532136795173,11039.211420322607,11572.691814814832,1884.9843776272346,1802.2761810304753,1877.172690624033,1718.0335829355354,2131.8855602468225,2118.153928644572
