employees_per_charger\company_charger_cost_per_kWh,0.08,0.09,0.09999999999999999,0.10999999999999999,0.11999999999999998,0.12999999999999998,0.13999999999999996,0.14999999999999997,0.15999999999999998,0.16999999999999996,0.17999999999999994,0.18999999999999995,0.19999999999999996,0.20999999999999996,0.21999999999999992,0.22999999999999993,0.23999999999999994,0.24999999999999994,0.2599999999999999,0.2699999999999999,0.2799999999999999,0.2899999999999999,0.2999999999999999,0.3099999999999999
1,0.01531320308103325,0.017297336783298308,0.019116126093001794,0.0213035039692778,0.023043113187722154,0.024742813285069082,0.02672471549053017,0.028660388230904856,0.03035133415680204,0.03189911263239397,0.03395462095642167,0.03550154010112288,0.037355188665029404,0.03825773353101983,0.03904252763176155,0.03871977168561714,0.03850648771643328,0.038522700924431885,0.038859298082237106,0.03874208207258675,0.03868227994352179,0.03910827666596583,0.039209120748315555,0.03891598407502895
7,0.015541188388486572,0.017184813101424164,0.019200906157036533,0.02139672945124201,0.023007562533499535,0.024828489331155133,0.026516560931832,0.028415038017997687,0.030435169015597226,0.03196094402363121,0.03384892403791336,0.03632519630016322,0.03762723453851524,0.03849213604432964,0.03852969204371495,0.03865370732299015,0.03872262857145847,0.03886077826021892,0.03840833267144457,0.03884191391894289,0.038911472325503446,0.039116120504316725,0.03889762686769524,0.03919433950667311
13,0.016314111533657128,0.018166669389223743,0.02020262127302862,0.021742395774173636,0.02325915036487137,0.025259722368616747,0.027171571717401297,0.02887600504204667,0.030539034931030985,0.03240417434210709,0.033978522489177154,0.035987579772747504,0.03796116413948282,0.038422227149729773,0.03882237949388357,0.03819302436982891,0.03909266802313462,0.03859994318297974,0.03890561823328425,0.03887257280286676,0.0387791209706682,0.03900735539149124,0.038880060203097914,0.039016720472695554
19,0.018668965928468933,0.020413141205677207,0.02211678244939019,0.02321210456184798,0.024685283565685542,0.02673141810506941,0.028166252665265044,0.029964745332374094,0.031146290093240856,0.03295931240935342,0.03510298791367739,0.03696828469001443,0.038009426056358875,0.03850030428747052,0.03830855877524654,0.03894925020099847,0.03880642247028238,0.03849315093543052,0.038613741534288176,0.038875776245795454,0.03894175862705981,0.03903144174686466,0.03930041215025735,0.03893547468189488
25,0.020723001387757716,0.02291898686714246,0.02443747708294779,0.024928705367929717,0.027107820303497076,0.028622512164761922,0.02975363046145277,0.03104610490196652,0.032858713735686544,0.03444130790529082,0.03597767968466756,0.037583014914707315,0.03942527121307811,0.038694071521149086,0.03865960128901233,0.038452190803151126,0.038748446130798975,0.03911813138065558,0.038923954505021445,0.03851620862969762,0.03847021212354437,0.03880119952186223,0.03919319025680055,0.03884065367939923
31,0.025001249547470378,0.025569634547822073,0.026906520640122757,0.028129479362532392,0.028385695082535023,0.03031424665078459,0.03146469718182601,0.033023246171007006,0.03428329776483336,0.03538427794348093,0.036977926185378665,0.03873434605399002,0.04017220293847186,0.0387862840094481,0.0386739740769276,0.038558380526429306,0.038331777417925886,0.03856698311253659,0.03903095910827373,0.03881521173750749,0.03881152622447789,0.038594422240591404,0.03907989032709713,0.03868275809074128
37,0.025243663590541976,0.026932030292519483,0.02845147680801841,0.028893617370826036,0.030090837916647444,0.031245007392723796,0.03233021646521039,0.0340017285603996,0.03515850552841208,0.036543116995664746,0.03786892746037902,0.039486090570241314,0.040796181273714816,0.03878598149512573,0.0385759985450866,0.038803673268111974,0.03883526598748495,0.038513220792481206,0.03880594103150866,0.03846684662052256,0.03852543957950015,0.03901389674390867,0.03904709364004765,0.03882525340159455
43,0.02678830626061397,0.029508209710643697,0.030565538624722624,0.03072110375388884,0.031104225437140396,0.03252835999463941,0.033490878367743664,0.03524577404601148,0.03700560987891145,0.03809548228351029,0.03914044813148366,0.0400750886737702,0.04175842421985797,0.03849952063985257,0.03865130345812768,0.03861735491369076,0.03871796581150415,0.0387341142858717,0.03858204206326197,0.038807788304804386,0.03914957300309061,0.03881166534550088,0.03874022353273486,0.03884349719173206
49,0.028440950659694524,0.030149935777296695,0.030558299679900355,0.03115639502152936,0.032407328138401664,0.03378082649206296,0.03459218997822006,0.03613606145589785,0.036836208954015966,0.038407121253455884,0.039413670293709624,0.040608501928040205,0.04205633165851669,0.038790191690330156,0.038555302566824025,0.03882655659676297,0.038800228588090895,0.03876298721230486,0.03874042374282936,0.039010675880838536,0.03879285265737286,0.038459204602343706,0.03900623745500182,0.038752357217995075
