time_step,charge_received_pv,charge_received_grid,charge_received_work,charge_received_public
10075,0,127.3695655803042,12.440210810064086,0
10080,0,133.16427663001525,6.746893374952131,3.552713678800501e-15
10085,0,135.5203888502855,3.348891805813029,7.105427357601002e-15
10090,0,137.84857727617515,2.1914861129455034,0
10095,0,138.44579782169487,2.175,0
10100,0,138.6254828683944,2.175,0
10105,0,139.31571083797633,2.175,0
10110,0,138.65054985284664,2.175,0
10115,0,136.92868844664062,1.5665087179782922,0
10120,0,139.27084029323447,1.2166666666666668,0
10125,0,139.04399999999913,25.272820164202635,0
10130,0,136.80000000000078,31.230400957277713,0
10135,0,141.40000000000052,22.885453098620996,0
10140,0,151.59999999999994,16.52327797417522,0
10145,0,158.72553466593033,12.575478427419696,0
10150,0,164.9785215571286,9.497687356865791,0
10155,0,169.68094767634588,6.8446441138082745,0
10160,0,173.75875502158803,4.276510201323986,0
10165,0,179.39999999999836,2.2119492206886178,0
10170,0,184.59999999999806,2.1333333333333333,0
10175,0,191.99999999999764,2.1333333333333333,0
10180,0,199.7999999999972,1.6251584511549888,0
10185,0,205.50799999999683,1.5187688941373565,0
10190,0,210.79999999999657,1.2333333333333334,0
10195,0,216.79999999999623,1.2333333333333334,0
10200,0,225.9999999999957,1.2333333333333334,0
10205,0,233.3999999999953,1.2333333333333334,0
10210,0,241.7999999999948,0.7532607318481572,0
10215,0,250.9999999999943,0.6166666666666667,0
10220,0,257.66749722599394,0.6166666666666667,0
10225,0,267.02300906900484,0.6166666666666667,0
10230,0,274.199999999993,0.6166666666666667,0
10235,0,283.77281398778166,0.6166666666666667,0
10240,0,292.199999999992,0.6166666666666667,0
10245,0,303.27999999999116,0.6166666666666667,0
10250,0,310.9999999999909,0.6166666666666667,0
10255,0,324.19999999999015,0.6166666666666667,0
10260,0,339.3999999999893,0.6166666666666667,0
10265,0,348.9938565291004,0.6166666666666667,0
10270,0,361.799999999988,0.6166666666666667,0
10275,0,369.79285664737466,0.6166666666666667,0
10280,0,380.75474939968234,0.6166666666666667,0
10285,0,389.4045806282687,0.6166666666666667,0
10290,0,400.46402488369336,0.6166666666666667,0
10295,0,411.6100115818454,0.6166666666666667,0
10300,0,424.9545979501736,0.6166666666666667,0
10305,0,436.92399999998366,3.05,0
10310,0,448.80077739548966,3.370893405126616,0
10315,0,463.19999999998225,2.7333333333333334,0
10320,0,477.2876322591041,2.421333333333333,0
10325,0,489.3148609143366,1.5909345567300563,1.7763568394002505e-15
10330,0,504.1677963547868,0.743226094169618,0
10335,0,516.514801161614,0.6166666666666667,0
10340,0,530.2716293716372,0.6166666666666667,0
10345,0,543.4171564107655,0.6166666666666667,0
10350,0,561.3903970032012,0.6166666666666667,0
10355,0,568.8850755294187,0.6166666666666667,0
10360,0,586.3230539407432,0.5948770206218894,0
10365,0,601.4856699080137,9.291666666666666,0
10370,0,615.5579698683656,9.569518032155793,0
10375,0,632.2962882788612,5.846537788682286,0
10380,0,649.3191135907996,4.629912549677966,3.552713678800501e-15
10385,0,661.4707394635305,3.497184102877442,3.552713678800501e-15
10390,0,672.2818193559309,2.6436981359466936,5.329070518200751e-15
10395,0,681.9701352491237,2.4499999999999997,3.552713678800501e-15
10400,0,690.7330690748357,1.4566503880112522,0
10405,0,698.8508531478317,0.9166666666666666,0
10410,0,706.4844073135251,0.9166666666666666,0
10415,0,706.530942499652,0.9166666666666666,0
10420,0,714.0390813945355,0.9166666666666666,0
10425,0,718.557395106345,37.550000000000004,0
10430,0,726.7082983869947,38.81315259085034,0
10435,0.0007189478626259525,748.8272578248719,32.942409827569335,0
10440,0.0004770717402013756,765.3296851427452,26.358428851217578,0
10445,0.0007905306345316812,775.0293367035722,22.4481578777946,1.7763568394002505e-15
10450,0.0031529855225567627,791.063853867742,19.96767794515089,7.105427357601002e-15
10455,0.004477886909931145,804.5890368808431,15.7588082726972,0
10460,0.009266570195875954,807.5044695661595,12.820591282736224,0
10465,0.01602433947488439,799.6356949297319,8.214393460880459,0
10470,0.01346852809063529,801.4580685791901,6.2261432725988755,0
10475,0.019834169758178057,787.2124163565622,5.76840438347511,0
10480,0.025094716123714823,791.3266744754898,4.283682234338688,0
10485,0.05258043596979617,781.9465895978575,86.20340011824982,0
10490,0.13162907304817323,768.0084893770423,107.64625405081381,0
10495,0.5248870381379931,780.167734416602,82.33840550696195,0
10500,1.3315999805086776,793.767527342461,67.81866357697872,3.552713678800501e-15
10505,2.6702709033192997,797.4953720098118,57.11501830468828,0
10510,4.05326004317928,795.4661901328064,44.40441681038922,0
10515,5.947502246243938,789.3303527278478,36.17485328377454,0
10520,8.167500595479783,756.4823262425323,29.381203458592793,0
10525,9.17299170540108,722.5123423111828,25.952331594245553,7.105427357601002e-15
10530,12.670990287110579,690.7077367308142,23.469476606258812,0
10535,14.086263634672981,637.7717685249048,19.42600304077665,0
10540,16.612923901932078,610.8942681776487,17.989835732719904,0
10545,18.20010844281448,556.0610592618087,229.28140912395958,0
10550,17.379497181552157,492.54450324336807,288.06281126409044,0
10555,18.97098578868969,497.0416263106677,236.18701834063313,0
10560,21.78245743583701,500.83056800126377,180.05511734573437,0
10565,22.878103127707327,496.9253922508611,145.0730605397444,0
10570,26.383978178329283,491.90837417145656,119.3923068434096,0
10575,26.82951887129486,480.73203119507116,92.90328125130179,0
10580,27.457350453083475,448.48598525660543,75.25567508335695,0
10585,26.107911323874724,415.5351501093458,62.31465036055227,0
10590,25.85765473237755,383.3093664951964,50.8537730756209,0
10595,23.494693558218582,334.3385884007918,42.63339979415357,0
10600,22.59880944839105,306.82948943604407,37.0401947251207,0
10605,21.71429462099477,256.79377852511783,212.96007142070823,0
10610,17.068955676682748,203.1270334975103,239.9313637731752,0
10615,20.550713619725602,205.91836808812016,199.81933055513898,0
10620,23.376483470126647,210.82182579536703,160.00471947033918,0
10625,27.282768110421323,214.50479424992037,134.7745066583365,0
10630,29.29030238111473,219.04991214616985,106.62681917960674,0
10635,30.851933823761808,222.5288279700114,82.16384877387542,0
10640,29.171869276611943,227.50274153511782,62.30154759729452,0
10645,31.816185339076995,230.29846385610452,51.57545172953007,0
10650,34.54459899360621,231.71921132236656,42.72016834215036,0
10655,35.4213905308809,233.19597842995714,35.698128182668576,0
10660,34.120630623042636,239.89537259250042,33.01069833693966,0
10665,37.47638513039181,240.3276148696018,40.211752672601826,0
10670,37.79876339882326,242.3803182804187,38.432992007926565,0
10675,37.95340397716736,250.8235235800653,32.857523743557635,0
10680,40.59767270183865,255.8686321547739,28.743958032934007,0
10685,41.9837454990922,261.4626953571323,25.399378390864673,0
10690,45.635112314039645,263.09479371584,23.0794362959642,0
10695,45.61568963706336,271.02978069920675,18.293490249631535,0
10700,46.848018269685404,274.7270317543784,15.267208025037196,0
10705,46.697255509756616,279.7739134106852,12.890793230900202,0
10710,50.240838290433075,283.56428741313255,12.266666666666666,0
10715,48.688927882423876,287.59249496147635,11.229238450795066,0
10720,52.51326882898076,288.58080286761225,11.066666666666666,0
10725,49.58290156965651,295.36667693669466,33.42824505738994,0
10730,53.74549622813563,293.2607120389384,35.59736204961154,0
10735,54.156598342693236,298.97661987283004,26.512429732772755,0
10740,56.73584333832544,303.31333117743543,19.253016997660563,3.552713678800501e-15
10745,56.55164756065302,306.72322097996147,14.663909937406864,1.7763568394002505e-15
10750,54.18095439296512,312.66884497269956,10.523426707887232,0
10755,54.07772841689082,317.07061439253255,9.508333333333333,0
10760,53.507468448000644,312.52680817177543,8.730829895204408,0
10765,54.83441636860231,306.35516230384246,7.823799192306802,1.7763568394002505e-15
10770,53.275269516425915,306.3169800615764,6.5782603492091765,0
10775,51.87468220010795,296.73199158267096,5.610050712764059,0
