company_charger_cost_per_kWh,charge_pv,charge_work,charge_grid,charge_emergency,charge_held_back,utilisation,total_revenue,revenue_per_charger,avg_cost_apartment,avg_cost_house_pv,avg_cost_house_no_pv,avg_cost
0.08,166.00209904296713,444987.7078811133,2791.8046864996354,137.41844666576011,0.0,2.4318529524801407,35599.01663048923,115.63635316640277,0.015661899501684888,0.015340378180539118,0.015421587862049871,0.015419809621870149
0.09,126.6488121547547,441342.33596257266,2653.18506543067,190.6669635283298,0.0,2.3787922047365244,39720.81023663159,127.09913686678671,0.01750491002942717,0.01720651387194195,0.017266820896691022,0.017266758510117757
0.09999999999999999,173.6807504927673,440942.71643700305,2585.142684130983,128.81904363635044,0.0,2.3822742274592414,44094.271643700435,142.51288268132168,0.01927804024996308,0.01921240451946424,0.01920861117416996,0.01921005290774224
0.10999999999999999,61651.68801597066,385297.3740117407,2253.140477696062,128.94375145334126,10242.61278335184,2.078803684806689,42382.711141291584,136.29074666585447,0.021131816219811958,0.021732545815836786,0.02108476626533144,0.02112165584743955
0.11999999999999998,63362.91998854763,378670.394994175,2289.1381921270204,116.85364668600619,11444.14708020967,2.0229591495667045,45440.44739930116,144.86826201222445,0.02291347531118707,0.021916215821778533,0.022974005942407814,0.022905861466503686
0.12999999999999998,63967.38817715156,379376.2801471682,1973.1887828380911,128.11341681195935,10744.537632487561,2.023979363457293,49318.91641913198,156.03059509333852,0.025274669359779237,0.022749761573791563,0.02481382329245832,0.024691664538337314
0.13999999999999996,62080.654700156825,387445.7851051495,2210.619810595855,172.87854812473367,10041.136547835444,2.086993197920827,54242.40991472122,173.3605686780069,0.026817387263115104,0.023486316631721946,0.026827251683698105,0.026630215868874332
0.14999999999999997,62987.806076741,383720.9173077415,2281.63336739718,151.48732899531245,10531.268767855554,2.0369126112775526,57558.137596161294,182.9406617453445,0.028813511047478813,0.023970963376076137,0.028585420906551504,0.028307900488300612
0.15999999999999998,65926.95090261233,381994.8587328563,2688.3388551475123,155.93862699196174,11230.511547385384,2.096070867987653,61119.177397257365,198.4117415586746,0.03083911153301311,0.02444613283682349,0.03058701644708582,0.03018730747575318
0.16999999999999996,62301.07045520013,381587.3671933659,2302.0321395594387,138.536475706835,10414.029504742683,2.039050179858708,64869.852422872245,207.62850284210975,0.03240399082397189,0.025147515099527038,0.03231334978163926,0.0318958019867272
0.17999999999999994,63982.76222219829,378653.23460093874,2274.101003196179,139.6193837445748,11360.585444968841,2.01663126483532,68157.58222816906,216.7210754698194,0.034800618426679336,0.025877030698013437,0.034266855293989235,0.03374062522094782
0.18999999999999995,65928.73056673937,388819.0133779414,2410.204073590128,147.1432717754388,11781.378013355634,2.0562915855871475,73875.61254180927,232.20793162392297,0.036509428644289306,0.026410134219588013,0.03611241923322906,0.035505952841172084
0.19999999999999996,61751.37470246479,381257.73465655185,2345.2278546365173,120.58501775893815,11010.008293323257,2.0630732999251817,76251.54693131037,245.98682540302204,0.0379382275554809,0.026935723685971417,0.03817477723258658,0.03750985637930242
0.20999999999999996,63216.26933103322,36314.475235961174,349651.7504979415,35.47648627216191,0.0,0.23464694831988672,7626.0397995518915,24.318131461255383,0.03962687773684416,0.027392441043454525,0.03922880567613925,0.03850178918810004
0.21999999999999992,63969.17281255453,37423.60619191887,345426.9719913993,129.69121452897394,0.0,0.2348345729006289,8233.193362222135,24.824217184173108,0.041767510381402057,0.02726629519047217,0.0390839362469919,0.038357193772706556
0.22999999999999993,62523.015729895844,36447.2819679069,348633.8906576429,63.18385975157361,0.0,0.23179213173990976,8382.874852618583,25.936970323132563,0.04366097151045707,0.027356159437153027,0.0393780622389329,0.038702412458033575
0.23999999999999994,61272.54166938711,36089.51101312019,346991.4073287167,40.33441775556498,0.0,0.23318960532201743,8661.482643148825,27.88740514217961,0.04526995173812958,0.027103887466695852,0.0394237626483975,0.03881682045104733
0.24999999999999994,60628.96093264637,36072.15825131025,352313.6374227906,38.9528310243855,0.0,0.2221317221881757,9018.03956282757,26.67257041104032,0.04743944098782477,0.027616098496467685,0.039291043549396776,0.03877101932974989
