time_step,charger_utilisation
10075,0.013544899069202743
10080,0.011119123964464636
10085,0.008733673205551887
10090,0.007457295546974288
10095,0.0056237940696834635
10100,0.003808633799679323
10105,0.0027008222245233555
10110,0.002166306961379809
10115,0.0019220828933940246
10120,0.001427606820269812
10125,0.016543908612153456
10130,0.02129707661462808
10135,0.01749618411205562
10140,0.013317383199822869
10145,0.00922345643127295
10150,0.0077131052316377945
10155,0.006189024635983737
10160,0.004450005042910285
10165,0.0037604618608899506
10170,0.0025749222833269473
10175,0.0022357005570049033
10180,0.001852967546082554
10185,0.0017835032348433838
10190,0.0018903973652209393
10195,0.0016220484573298514
10200,0.0013232792586710643
10205,0.0008458776448767045
10210,0.0007394987479298562
10215,0.0004274081357523103
10220,0.0003790522363325811
10225,0.0003790522363325811
10230,0.00035292893434721014
10235,0.0002552726843472102
10240,6.443298969072165e-05
10245,0.0014535523196434665
10250,0.0020436217801856156
10255,0.0019705223649809376
10260,0.0014809434077923892
10265,0.0014809434077923892
10270,0.0013521723614523628
10275,0.0013260490594669918
10280,0.00031290103758718703
10285,0.0
10290,0.0
10295,0.0
10300,0.0
10305,0.001583472434168183
10310,0.0034404120639210827
10315,0.0030574347682282696
10320,0.001265279295863967
10325,0.0010316402065734906
10330,0.0008573685200703397
10335,0.000803489209725512
10340,0.000709856250924014
10345,0.00044183432062328665
10350,0.00034833102944557685
10355,0.00034833102944557685
10360,0.00022437251818136606
10365,0.005107734261317701
10370,0.006852659555252584
10375,0.0062813034756372815
10380,0.004668036470964802
10385,0.003250733219233616
10390,0.0025222866212587514
10395,0.0018905012173643485
10400,0.0014438017749082751
10405,0.0011104411617227574
10410,0.0007402505952701784
10415,0.00047330772317179
10420,0.00036644510207757065
10425,0.029855846118075836
10430,0.039307265255266816
10435,0.0356565593905248
10440,0.027907662331613042
10445,0.02218783605308483
10450,0.01719725189400486
10455,0.013727460467158465
10460,0.010479117887987182
10465,0.007356116416464056
10470,0.005977458394476176
10475,0.004416038712889809
10480,0.0035295535548229345
10485,0.07400008334085953
10490,0.0932950700830378
10495,0.08415770779295044
10500,0.05966243383633359
10505,0.047792968513865705
10510,0.03767986495516995
10515,0.029299632887618145
10520,0.023128629547540316
10525,0.01894006795173752
10530,0.014283823022210786
10535,0.012044436427919343
10540,0.00910339345456013
10545,0.15904248578303054
10550,0.1978644476188377
10555,0.18565695647687738
10560,0.12964787134805072
10565,0.10022233497265262
10570,0.07904017608558964
10575,0.06290119140938027
10580,0.05069722439426967
10585,0.039516921585674845
10590,0.030090457068968467
10595,0.023014097177384493
10600,0.01696666936336843
10605,0.13847979277597494
10610,0.1704516871458327
10615,0.1588815990922581
10620,0.11557721326279047
10625,0.08953099030253327
10630,0.0717849589747316
10635,0.0538533316055958
10640,0.042464639855691794
10645,0.03155355143366648
10650,0.02384357385859494
10655,0.018329633217932677
10660,0.013827566816339251
10665,0.020567342539048624
10670,0.023649557839894923
10675,0.020295690070491597
10680,0.0136620466226572
10685,0.00985666156914267
10690,0.007907465547855963
10695,0.006506137180227978
10700,0.005371827755897268
10705,0.004027808822453972
10710,0.0036981837900101774
10715,0.0033076631206011243
10720,0.0018421194285473945
10725,0.016447818892921608
10730,0.020270179966532353
10735,0.017768029323560138
10740,0.012703505704952772
10745,0.009220838002320613
10750,0.008182600557446774
10755,0.00716509181251229
10760,0.004577051514917286
10765,0.0032152548742989838
10770,0.0026596173463791597
10775,0.002427171399317331
10780,0.0022942974762746103
10785,0.04443757686209461
10790,0.055442330828384026
10795,0.05186015122919983
10800,0.04068764971776668
10805,0.030566475006803633
10810,0.02274001449725898
10815,0.017552779075435558
10820,0.014209122209796666
10825,0.009796566580321076
10830,0.007370117829500684
10835,0.005520085244690468
10840,0.004205697317593066
10845,0.07825353960588259
10850,0.09774672716618132
10855,0.08920056048979953
10860,0.06593711250786635
10865,0.04995629665704661
10870,0.04091960243507219
10875,0.03165185073631422
10880,0.024708965683856214
10885,0.017947413348752262
10890,0.013956275615743325
10895,0.010266271052201625
10900,0.007265642366865254
10905,0.07145413008875331
10910,0.08938067471300512
10915,0.08134999151193233
10920,0.06109129693836092
10925,0.04748523249832688
10930,0.03736508318876143
10935,0.027773330067298964
10940,0.021604305189003033
10945,0.016753651113473555
10950,0.012830241607161272
10955,0.010105696202259259
10960,0.007277780161005798
10965,0.006040332870366961
10970,0.0048862452029478
10975,0.004041224086708381
10980,0.0028935732699946646
10985,0.0024808864916566207
10990,0.0022328885574192585
10995,0.0016703938490371586
11000,0.0014043404317762727
11005,0.000892504762520361
11010,0.0006224654210047391
11015,0.0006224654210047391
11020,0.0006224654210047391
11025,0.001566736232828051
11030,0.0020016777998454215
11035,0.001425727984473982
11040,0.001254510096161076
11045,0.0011431361943374583
11050,0.001114855651351033
11055,0.0009283782049699779
11060,0.0006342605579111544
11065,0.0005835506187630814
11070,0.000386700225062294
11075,0.00031801890638097536
11080,0.0002918956043956044
11085,0.0012128654549959463
11090,0.001653323116757962
11095,0.0009861169912585889
11100,0.0005978580568716632
11105,0.0005978580568716632
11110,0.0005134995852074921
11115,0.0005134995852074921
11120,0.0004404001700028137
11125,0.000344614729389787
11130,7.987220447284345e-05
11135,0.0
11140,0.0
11145,0.010537472403116317
11150,0.015126016502381125
11155,0.013735956542989498
11160,0.009439454116258746
11165,0.006454936584254176
11170,0.004550367804168158
11175,0.003658507449929539
11180,0.0029235470989209646
11185,0.002232171325864248
11190,0.001963467635282006
11195,0.0012885139966681632
11200,0.0010112918212592263
11205,0.004220218660101108
11210,0.004879406364201517
11215,0.003707134513612784
11220,0.0026392326198755325
11225,0.0024041761724535758
11230,0.0015844924585530274
11235,0.001381580345586195
11240,0.0012632680455506458
11245,0.0012349875025642206
11250,0.0011842775634161476
11255,0.0011842775634161476
11260,0.001089472942749458
11265,0.0020381997663110395
11270,0.0024519057255247174
11275,0.001976083112562656
11280,0.001870087606104441
11285,0.0017402298642850453
11290,0.0017119493212986198
11295,0.001405172764522063
11300,0.0005277689183682169
11305,0.0005277689183682169
11310,0.00031023095248588025
11315,0.00025952101333780723
11320,6.868131868131868e-05
11325,0.00021871447517999242
11330,0.00046466324117730933
11335,0.0002991003272700246
11340,0.00021871447517999242
11345,0.00021871447517999242
11350,0.00021871447517999242
11355,0.00016483516483516486
11360,9.615384615384615e-05
11365,9.615384615384615e-05
11370,9.615384615384615e-05
11375,9.615384615384615e-05
11380,9.615384615384615e-05
11385,0.00031936813186813186
11390,0.0003838011215588535
11395,0.0003838011215588535
11400,0.0
11405,0.0
11410,0.0
11415,0.0
11420,0.0
11425,0.0
11430,0.0
11435,0.0
11440,0.0
11445,0.0017811866045305325
11450,0.002629575895548358
11455,0.0018437238648949666
11460,0.0013491200774957807
11465,0.0013491200774957807
11470,0.0011121157112548052
11475,0.0009924891180917244
11480,0.0009441332186719952
11485,0.0008834692559964508
11490,0.0007810102396030082
11495,0.0006334979704566825
11500,0.0006334979704566825
11505,0.005505265404519571
11510,0.007217176375688143
11515,0.0060857550084769405
11520,0.005107544526312157
11525,0.004083919970734204
11530,0.003314079394519425
11535,0.0029821621485329373
11540,0.0022332997046240538
11545,0.0017112698569472847
11550,0.0014697588336583718
11555,0.001100532398524357
11560,0.0009760980093840854
11565,0.01753152560722369
11570,0.02257329277420472
11575,0.018713446329263583
11580,0.013926864288823285
11585,0.009832469874159025
11590,0.00847249492938751
11595,0.00636791224988347
11600,0.004759349261416967
11605,0.0037544510988301244
11610,0.0019289121089149618
11615,0.0014583036021936764
11620,0.0009465610135830239
11625,0.0016157108873785739
11630,0.001857518020012992
11635,0.001366314924138628
11640,0.001276430785516241
11645,0.0010201657391952501
11650,0.0009940424372098789
11655,0.0007817072881273101
11660,0.0004286273769175433
11665,0.0003328419363045165
11670,0.0003328419363045165
11675,0.0003328419363045165
11680,0.0002291074964704916
11685,0.0008880124746367304
11690,0.0013166844042630597
11695,0.0009715613759503762
11700,0.0006266359201567277
11705,0.0005983553771703024
11710,0.0005139969055061313
11715,0.0003679847560864021
11720,0.00023895228319154604
11725,5.070993914807302e-05
11730,0.0
11735,0.0
11740,0.0
11745,0.002705459501559609
11750,0.004290911058564815
11755,0.0039235480903963785
11760,0.00251854017300103
11765,0.0019803837332558354
11770,0.0014451087268962984
11775,0.0011525428009528744
11780,0.0009234102313947729
11785,0.0007689761630262782
11790,0.00047333499575105453
11795,0.00023977269620912724
11800,0.0001373136798156846
11805,0.004528613092119741
11810,0.006009101363708165
11815,0.005318744776837971
11820,0.00403907129875918
11825,0.003334203529253287
11830,0.0026627091161966947
11835,0.00206628829353376
11840,0.001608271324501222
11845,0.0010371987103646538
11850,0.0007757455075739852
11855,0.0006828654813834255
11860,0.0001852080503765897
11865,0.03130618317372279
11870,0.0423512996358687
11875,0.037702670864985036
11880,0.028857448467956515
11885,0.022280053631421763
11890,0.017178850693043802
11895,0.013190721631009369
11900,0.01056054423110558
11905,0.008008929154621532
11910,0.006335656261104827
