employees_per_charger\company_charger_cost_per_kWh,0.08,0.09,0.09999999999999999,0.10999999999999999,0.11999999999999998,0.12999999999999998,0.13999999999999996,0.14999999999999997,0.15999999999999998,0.16999999999999996,0.17999999999999994,0.18999999999999995,0.19999999999999996,0.20999999999999996,0.21999999999999992,0.22999999999999993
1,7074.902953811566,7756.129876297624,8794.065336171958,9725.462787628941,10741.511639812827,11583.947645756629,12087.537797411236,12637.676812283002,14103.294223768804,15115.001260216579,16056.94844198802,16733.835715628345,17468.581666260576,1475.9532590342355,1574.1168974146537,1560.5971163732684
5,7069.456513794924,8002.212151221071,8845.649292311804,9772.305926683744,10806.477305902385,11404.647896743558,12261.481802220209,12925.722906564983,14096.533044763943,15012.047247551529,16168.068269195248,16870.212401351626,17489.457243504112,1426.5108433965754,1416.0525534187282,1667.423040732163
9,7245.205805223972,7749.52126052951,8934.488393521304,9776.184565770383,10727.195480411216,11471.979990361773,12300.177089131394,13097.934276351569,14031.160536824378,15364.670357659674,15789.560779570851,16857.58596438192,18066.881557661272,1584.5915692254764,1819.685331650929,1783.4197518229585
13,7477.3429499798185,8330.539713718159,9177.776124472593,10104.871511248046,10940.242836412606,11427.008465663894,12924.635190925539,13494.90089068298,14839.986976130376,15424.78650330427,15794.982562975434,16997.814105221874,18490.331966814592,1469.659828539312,1564.0312848254296,1309.0985175507722
17,7374.398187495803,8315.691895727083,9403.994460518636,9944.210497452852,10952.763486856671,11950.865957446913,13030.941927030599,14063.378985436428,14439.296358730464,15700.032709540243,16652.779408120074,17819.873078623063,18254.31137395135,1483.1032846727862,1452.6985190799974,1664.3639054801358
21,7318.805536289412,8132.3541480057165,8872.754459855738,9888.827025897232,10792.758006787946,11716.909476513743,12869.507222807335,13233.15584159114,14185.19752217535,15032.807241507038,16206.38620585866,16782.892503431565,17764.120190327198,1642.034034735657,1580.229024365522,1598.663218006891
25,6797.01495646999,7727.697817234207,8514.371493674076,9461.428125524108,10458.774801827112,11072.214432307606,12037.854770250064,12655.824940412318,13785.229694117988,14292.391453545975,15195.857456613892,16529.631660037525,17419.700201324526,1605.5783942941102,1651.0852779545348,1588.5915115319099
29,6694.772556770306,7381.802746755286,8333.35342879465,9071.354777012211,10087.328823321515,10830.411807227905,11218.794764052604,12009.590194812936,12872.243400859707,13996.247482101364,14944.666847059425,15519.635314313422,16348.1963171709,1720.9503905358727,1702.643578549808,1378.8957865823022
33,6371.44321938214,7045.275252681185,7828.502986194096,8567.640693470446,9396.998996105607,10265.19847786925,10876.069405858965,11887.963283957415,12570.91711323985,13367.044956530228,14263.544323183723,15112.767367577146,15931.314595965552,1648.2329816599338,1611.2913178998817,1690.587735358398
37,6023.5753098994455,6826.366279466299,7287.095366171082,8251.722481121395,8774.203918115383,9626.97193542418,10423.352663969124,11236.341079172906,11971.161122983456,12767.880202565419,13319.067611012735,13931.464536414876,14760.206642899373,1588.7877507113546,1670.3673886986082,1775.0834039454464
41,5831.541862771048,6462.326081524813,7408.949257944313,7948.9209232362855,8709.036838238819,9437.648447130066,10184.619775856727,10659.241027726652,11489.836798717644,12389.79358231572,13004.615656966755,13375.232340344523,14175.782122172475,1513.3706206987615,1709.7031400877015,1749.0100306080362
45,5570.656786412339,6267.894329473127,7022.968761426528,7701.3689507455165,8336.884336101191,8913.486946798941,10065.142568828229,10409.251810165497,11227.749592400203,11722.063367753868,12590.63870352852,13463.41530243198,13822.4872340933,1366.7995141820154,1604.9351695115358,1571.5865966950391
49,5374.77688342893,6234.338417555664,6542.570737189102,7407.704975490876,7739.305678177236,8765.047777109488,9414.528255835323,10061.042251980274,10438.95037681099,11422.227888155992,12128.775392270125,12376.27124072338,13230.606111044675,1564.8080427125512,1528.1999832133254,1740.2095202775015
53,5249.054498063821,5650.723414333094,6438.043068680304,6864.004981625551,7820.059669467732,8377.476084434978,9034.621764568818,9632.908686818459,10220.35209488871,10767.446950003072,11342.592195496114,12055.89484310706,12963.709017508776,1580.5238863385764,1624.5105944477064,1820.4714409056953
57,4934.705865690356,5659.765910464689,6327.085108562764,7066.663362687456,7276.77239079095,8161.54314117563,8642.102092303583,9261.487597025462,10283.455001362305,10377.06030952175,11335.893106905321,12027.57069021437,11791.289889644233,1560.4088837400036,1708.588223937032,1851.925236209878
61,4679.658285554619,5385.962109592204,6040.615097533856,6654.070991253473,7137.137980406376,7750.22703456024,8500.935462417554,8893.306315900743,9647.095313616728,10289.600860615104,10699.084243504762,11515.730614267963,12259.199018647512,1448.4355894912574,1546.0625875683675,1791.1353095745962
65,4835.636575165799,5399.23660100873,5906.356735884063,6410.288467051267,7163.68936330099,7622.558584329088,8121.42074256287,8803.750252474869,9440.87928683386,9639.270018578745,10414.979082684335,11321.73982263769,11741.765541578292,1496.4260016287628,1509.849820058087,1663.7236137401344
69,4636.799860696745,5228.850480952584,5885.283640540383,5992.06237406835,6808.270151619791,7717.422332832326,8194.059243652644,8693.405011061985,9316.131513036966,9921.726213814993,10361.863023417782,10926.38958730006,11591.325312055156,1428.0773410639588,1794.1947625325074,1686.42175602438
73,4569.092159272063,5065.726317851118,5756.343961903518,6291.808393036834,6876.175953675132,7308.2248875444075,7863.877453860572,8767.234085450966,9154.646067133353,9586.180944363588,10114.295079672378,10814.470496046028,11483.32368315958,1554.9561528423608,1489.0948120127177,1940.6358205354527
77,4440.82120286917,4947.620909414319,5470.334297536838,6326.146092288443,6874.40166241341,7135.9128174950965,7579.0863903505515,8375.867665850044,8986.21786329695,9533.856563838748,9943.668722707675,10348.672885439726,10831.822206510971,1400.1857853268295,1787.321559024652,1916.1265087672903
81,4275.47749804246,4788.922672231493,5520.347397757042,5934.061596778351,6541.995658320854,6894.006897602563,7719.113671575557,8125.601758948659,8849.880252724604,9373.46525568785,9683.885715927652,10288.763524998443,10659.659525706562,1497.4018784064654,1525.5800193916516,1771.682404845342
85,4268.108057498879,4628.707654300628,5233.2174459468015,5600.710389375603,6198.51110602055,6705.003736416117,7473.611071277146,8033.442327057896,8722.575979616044,9232.146679526846,9432.925166160985,10026.94250037829,10466.134069257449,1440.7178518287235,1595.7918295176964,1721.8761565003672
89,4184.025874820163,4621.077523711349,5008.716136453585,5504.833700195709,6231.566717122877,6447.2265230534795,7267.926205294618,7823.814682797613,8460.696057481253,8562.508675528288,8996.098007569339,9965.000937986712,10264.16150246226,1726.0372982257413,1479.4616749515249,1476.8878194511076
