employees_per_charger\company_charger_cost_per_kWh,0.03,0.04,0.05,0.060000000000000005,0.07,0.08000000000000002,0.09000000000000001,0.1,0.11000000000000001,0.12000000000000002,0.13,0.14,0.15000000000000002,0.16000000000000003,0.17,0.18000000000000002,0.19000000000000003,0.20000000000000004,0.21000000000000005,0.22000000000000003,0.23000000000000004,0.24000000000000005,0.25,0.26,0.27,0.28,0.29000000000000004,0.30000000000000004,0.31000000000000005,0.32000000000000006,0.33000000000000007
1,1.8132837629272105,2.3864250990668303,4.154898647357186e-12,3.581135388230905e-12,5.752905684539026,13911.005383341279,13082.71906429648,13802.417225984667,14121.931058359654,12916.435415619633,14673.48386042877,14189.570171084903,13569.24166101961,12214.652142370616,13935.789383029309,12906.470196069611,15214.590828953218,13140.91053092286,14835.337906264163,13434.686230221909,15660.110008612999,13444.373442204236,15132.155574698914,13710.690134129487,13888.031424292772,14233.336099595113,13794.408290617837,13831.73385035501,13657.831425274755,13621.747277979764,12972.597099393633
8,2.5988137977475025,3.367972567502875e-12,4.695474869303533,0.05783338465610242,3.3448799285906716e-12,15050.566662198135,13207.011252498587,13986.211654151992,15128.258941845337,13503.649983523725,12524.515036642337,14123.149732153019,12467.901863621715,14009.897386581013,14674.643733568344,13728.7206289225,14063.519375348116,13794.6139551493,13767.505438922166,14617.694440431836,13702.005081612038,14019.672668462608,14249.812975652125,14284.381207447124,14305.87250797007,13214.413490580471,13486.526975743749,13075.506805034456,14030.481804456716,13804.008064726937,12747.014775552894
15,44.48933711725839,14.002993708073609,38.4709090592052,49.7609445645749,36.00981942778938,13132.87089353951,14853.995380667808,13736.058226888066,14455.983065436905,13152.004827890909,13578.213891820706,13156.966854526281,13376.780872312376,14292.640152549222,14880.255591078965,15768.134716037755,12981.720537373421,13344.236505311967,14009.943863722434,13365.109232351226,14248.782669505114,14298.382905253495,14247.913116911688,15552.514341242537,14911.35800346843,13414.209284296932,13157.245190941365,13609.50438765522,12317.46732157454,13563.695659105535,13748.198568766717
22,197.3961142591751,301.9507529782085,285.3979677741717,292.84618751937654,361.8355602153035,13822.260519904488,14053.638047510432,15467.724717933615,14424.324276404996,13528.450522521816,13433.10238620926,13879.277141456021,14374.331397617309,12557.51684874298,13208.24976141698,13692.654053354492,13226.550380130695,14197.564467268336,15768.450177225803,13295.380232712305,13262.678720584665,12910.855518539707,13124.104484329468,14359.633862992468,13169.07842183454,13715.614127999092,12002.26399535587,14216.216900161122,13351.404956810844,13004.35548670089,15064.686140181264
29,729.802242148786,962.8829263513796,660.9728836768352,546.4929325637036,755.0710107175473,12639.843286978203,13522.20376002092,15115.476522532103,13940.700836537053,13265.980209357094,14228.709413542676,14621.425701533924,13455.46422629559,15945.30666072263,13993.040738854159,13728.921527120387,13505.003266619164,13959.717689632635,14063.216630737423,15100.526640872144,12529.538022143475,14397.632628936659,14224.578000445981,13886.96036491787,13931.191677983114,13137.76656393201,13703.19606062237,13827.951946839536,13922.38525594687,12228.596389704226,14365.056762917853
36,977.0995326141974,1157.9921909442767,942.2974569379564,997.7772667043328,876.0831108202508,13133.353854833103,14653.641226751644,14176.202435251193,14067.311667768266,15070.721742969961,12554.26537837003,14454.396558076332,13315.869020090107,14499.301246963509,12835.044249131886,14134.196318485536,13907.013313261588,13237.603115502028,13475.11311490394,14984.086192790866,13899.528131400808,14754.017478961805,14437.93441707518,13244.432967998684,14181.284025651406,15240.19885066018,14161.926786108725,13062.337339025515,13190.152176522974,13215.29430528139,13853.799463374879
43,1101.3516691919594,1120.6054398485326,1101.4749757738116,1174.7850512357454,1324.1182862400458,12252.502937432055,14353.17114980366,14427.706589861582,14423.983871526123,13846.65637478975,14246.523594544453,14767.668542223388,14205.10040748806,13665.514711923497,12738.230479032438,14518.36286491644,14506.098865694721,12161.542877637205,13379.466754849642,14231.426530128103,13295.660923407346,13928.884508005818,13713.081842362233,14039.997334275246,13116.005264692267,13776.922851405368,13127.974419810584,13348.48087545203,13653.762268775805,13500.21321903319,13361.643329498682
50,1567.9616684416842,1396.836530658673,1336.1219915232618,1381.4929563550795,1318.3533378839136,14066.419592238566,12702.324527862163,12505.501046058309,13549.480832651396,13436.144418501453,14481.801386033952,13723.648603856773,15180.842724923383,14267.887781981333,14562.638133918661,12306.081372208573,14019.29916604336,14306.945340450691,13194.31867877734,12946.883584248988,14481.928058759611,14234.798097238314,13762.78219111297,14492.036595431811,12640.041895991757,13061.90043357611,12891.692303772834,14554.105170672936,15659.908411586022,14192.050674694285,13744.291998196939
57,1455.921884487491,1202.6395703149635,1427.9999851786472,1541.054855152834,1363.704881337557,14191.119998009674,13673.59782692116,13714.73664147111,13731.82397357866,15006.124135763395,14606.099609964256,12524.17778135045,15370.64753771147,13758.098340619694,13312.090356243476,13147.759049980621,13800.554271411458,11843.840924332026,15114.698924366066,13170.455577029967,14147.980111789686,14243.931627761798,13738.870527026595,14038.885124579403,14058.772450076758,13671.430935897191,14881.877504688719,14454.563971924743,14579.725582304569,13871.000419421014,14008.114938634557
