time_step,20601,20602,20603,20604,20605,20606,20607,20701,20702,20703,20801,20802,20803,20804,20901,20902,20903,20904,21001,21002,21003,21004,21005,21101,21102,21103,21104,21105,21201,21202,21203,21204,21205,21301,21302,21303,21304,21305,21401,21402
10075,-1.9999999999999998,-0.6,-0.7999999999999999,0,-1.5022851348645412,-0.19999999999999998,-1.3882115556857635,-2.4166666666666665,-2.8000000000000003,-1.9999999999999998,-0.7999999999999999,-4.0166666666666675,-2.516666666666667,-0.19999999999999998,-2.3583333333333334,-1.9999999999999998,-4.400000000000001,-14.547999999999982,-0.6,-1.7999999999999998,-0.19999999999999998,-0.9999999999999999,-3.2166666666666677,-3.2000000000000006,-0.7999999999999999,-2.8000000000000003,-0.7949138306618433,-9.999999999999996,-8.200000000000003,-2.1999999999999997,-5.200000000000002,-2.6,-2.4,-3.400000000000001,-1.5563514747384435,-1.2,-5.600000000000002,-5.820836302147047,-4.600000000000001,-11.199999999999992
10080,-1.9999999999999998,-0.6,-0.7999999999999999,0,-0.7999999999999999,-0.19999999999999998,-0.7999999999999999,-2.6946666666666683,-2.8000000000000003,-1.9468409884651159,-0.7999999999999999,-4.016666666666668,-2.5166666666666666,-0.19999999999999998,-2.7583333333333337,-2.1999999999999997,-4.282947257317079,-14.299110500135296,-0.6136067467960824,-1.7999999999999998,-0.19999999999999998,-0.9999999999999999,-3.2166666666666677,-3.800000000000001,-0.7999999999999999,-2.8000000000000003,-0.7999999999999999,-10.669436736889967,-8.200000000000003,-2.1999999999999997,-5.400000000000002,-2.6,-2.6000000000000076,-3.400000000000001,-0.9999999999999999,-1.2,-5.742032058374688,-6.010083204452265,-4.424076519457545,-11.399999999999991
10085,-1.9999999999999998,-0.6,-0.7370988359538593,0,-0.7999999999999999,-0.19999999999999998,-0.7999999999999999,-2.4,-2.600787677214982,-1.7999999999999998,-0.7999999999999999,-4.016666666666668,-2.5134852789716,-0.19999999999999998,-2.7583333333333333,-2.1999999999999997,-3.8630323936947586,-14.83979215522247,-0.6,-1.7999999999999998,-0.19999999999999998,-0.9999999999999999,-3.416666666666668,-3.95741716748213,-0.7999999999999999,-2.559737017301659,-0.9999999999999999,-11.379685746560718,-8.200000000000003,-2.1999999999999997,-5.600000000000002,-2.506521990376367,-2.4252409327636184,-3.400000000000001,-0.9999999999999999,-1.4,-5.600000000000002,-6.400000000000003,-4.207949410681709,-11.608906316816352
10090,-1.9999999999999998,-0.5479097911726205,-0.7999999999999999,0,-0.7999999999999999,-0.19999999999999998,-0.7999999999999999,-2.4,-2.569842757247778,-1.7999999999999998,-0.7999999999999999,-4.0166666666666675,-2.316666666666667,-0.19999999999999998,-2.9583333333333335,-2.5999999999999996,-4.000000000000001,-14.916666666666647,-0.6,-1.9999999999999998,-0.19999999999999998,-0.9999999999999999,-3.9594696079236438,-3.6582057597310103,-0.6326991815041214,-2.4,-0.9999999999999999,-11.199999999999992,-9.599999999999998,-2.0018692055970355,-5.600000000000002,-2.6,-2.202504234300532,-3.3961983179749775,-0.9999999999999999,-1.5999999999999999,-5.009939221993445,-6.495368169004759,-4.400000000000001,-12.399999999999988
10095,-1.9999999999999998,-0.6,-0.7999999999999999,0,-0.8000000000000053,-0.19999999999999998,-0.7999999999999999,-2.0437312328711603,-1.9932211537689843,-1.7999999999999998,-0.7999999999999999,-4.216666666666668,-2.316666666666667,-0.19999999999999998,-2.958333333333334,-2.2365676825966334,-4.000000000000001,-14.916666666666647,-0.6,-1.9999999999999998,-0.19999999999999998,-1.2,-4.0166666666666675,-3.800000000000001,-0.6,-2.6,-0.828586103879918,-12.199999999999989,-9.599999999999998,-1.7999999999999998,-5.95447400008493,-2.8000000000000003,-1.9351150636076555,-2.5150310303594834,-1.1406894404092225,-1.5999999999999999,-5.000000000000002,-6.458668133373021,-5.200000000000002,-12.999999999999986
10100,-1.9999999999999998,-0.6,-0.7999999999999999,0,-0.9999999999999999,-0.19999999999999998,-0.7999999999999999,-1.7999999999999998,-1.5999999999999999,-1.6283126731319726,-0.7999999999999999,-3.8829159528487014,-2.7166666666666672,-0.19999999999999998,-2.167583885311638,-1.7999999999999998,-4.000000000000001,-15.516666666666646,-0.6,-1.9999999999999998,-0.040336465184919346,-1.2,-4.016666666666668,-3.7280995876758416,-0.6,-2.9092953928803045,-0.7999999999999999,-12.599999999999987,-9.799999999999997,-1.9999999999999998,-5.6559103844553125,-3.023327652764697,-1.7999999999999998,-2.2697002878584893,-0.9999999999999999,-1.5999999999999999,-5.000000000000002,-6.200000000000003,-5.400000000000002,-13.599999999999984
10105,-1.804609709450417,-0.528817592620225,-0.7999999999999999,0,-0.9809913981099991,-0.19999999999999998,-0.9999999999999999,-1.7286617954036256,-1.5999999999999999,-1.0952479980264234,-0.795402500302872,-3.0766437633420844,-2.5008703226486464,-0.19999999999999998,-1.7290545115076654,-1.907589097602167,-4.200000000000001,-15.608361129885514,-0.4051345370122865,-2.4,0,-1.2,-4.0166666666666675,-3.600000000000001,-0.5707252588013505,-2.6,-1.4,-12.991963902325512,-10.399999999999995,-2.3926578394224856,-5.400000000000002,-2.5733328689536066,-1.329807324791297,-1.9999999999999998,-0.7844918750731988,-1.541480848299357,-5.600000000000002,-6.200000000000003,-5.409657160270901,-13.799999999999983
10110,-1.9583930778350913,-0.39999999999999997,-0.7001003032559983,0,-0.8232033808266999,-0.19999999999999998,-1.143357001026096,-1.4405260326401448,-1.5114634800950735,-0.9999999999999999,-0.4682104445008495,-2.881992269113295,-2.516666666666667,-0.19999999999999998,-1.5999999999999999,-1.5999999999999999,-4.400000000000001,-15.716666666666645,-0.27337080633543853,-2.6,0,-1.2,-4.0166666666666675,-3.991167357064237,-0.6,-2.486365140606612,-1.4,-13.599999999999984,-10.599999999999994,-2.1999999999999997,-5.600000000000002,-2.287965481619612,-1.2,-1.9519494182655603,-0.39999999999999997,-1.4,-6.200000000000003,-6.200000000000003,-5.400000000000002,-13.999999999999982
10115,-1.5358647150126759,-0.39999999999999997,-0.6,0,-0.7408416788200141,-0.19999999999999998,-0.8808714409200722,-1.4,-1.4,-0.7723495270097049,-0.6,-2.334606901672798,-2.7166666666666672,-0.034854092007762405,-1.5999999999999999,-1.5999999999999999,-4.600000000000001,-15.916666666666643,-0.19999999999999998,-2.6,0,-1.2,-4.0166666666666675,-4.000000000000001,-0.6,-2.1999999999999997,-1.4,-14.39999999999998,-10.799999999999994,-2.1999999999999997,-5.8000000000000025,-2.4,-1.2,-1.7047962733397644,-0.39999999999999997,-1.1593009749598961,-6.400000000000003,-6.200000000000003,-5.600000000000002,-13.999999999999982
