company_charger_cost_per_kWh,charge_pv,charge_work,charge_grid,charge_emergency,charge_held_back,utilisation,total_revenue,revenue_per_charger,avg_cost_apartment,avg_cost_house_pv,avg_cost_house_no_pv,avg_cost
0.08,72.37482598103286,85738.09148478198,155.55893791625644,2.788880237858393e-13,0.0,2.3083266271029292,6859.047318782603,108.54339606030561,0,0.01530579388415069,0,0.01530579388415069
0.09,67.41042686239294,89220.77081520733,98.48005870932391,2.2737367544323206e-13,0.0,2.396216673877065,8029.8693733686605,127.96483957828985,0,0.017381199850869448,0,0.017381199850869448
0.09999999999999999,61.2917965235972,85884.47722723124,168.48573397427336,2.5579538487363607e-13,0.0,2.3580508322517377,8588.44772272311,140.24118767195574,0,0.019164744137659836,0,0.019164744137659836
0.10999999999999999,64.77063781776614,88461.48487247042,177.18072634898485,2.078337502098293e-13,0.0,2.391683916305936,9730.763335971753,156.12166267621797,0,0.021118092503541182,0,0.021118092503541182
0.11999999999999998,45.59624389420529,87473.0421546132,145.27010494355312,1.509903313490213e-13,0.0,2.411335409054092,10496.765058553581,171.26586685431064,0,0.023064624861456523,0,0.023064624861456523
0.12999999999999998,79.07452801109736,88876.19768241428,211.47269974972872,3.2507330161024584e-13,0.0,2.3428403855260096,11553.90569871389,180.0156613001991,0,0.02505293192076469,0,0.02505293192076469
0.13999999999999996,55.985304260738666,86552.7529431081,99.62790746459731,1.8829382497642655e-13,0.0,2.3918400357603695,12117.385412035097,196.6542515411279,0,0.026793265420364167,0,0.026793265420364167
0.14999999999999997,34.29854918573064,86830.93999768863,87.97212579333537,9.414691248821327e-14,0.0,2.349424593744627,13024.640999653402,208.33347406984421,0,0.02871587964660417,0,0.02871587964660417
0.15999999999999998,45.4128652943853,86076.73550872342,94.08009207801767,1.9184653865522705e-13,0.0,2.2854870486377497,13772.277681395735,216.46171170632692,0,0.030749833541036647,0,0.030749833541036647
0.16999999999999996,20.46892780569798,89191.11919182343,58.434826758245265,1.3322676295501878e-13,0.0,2.405122430007148,15162.49026260995,244.1748120368784,0,0.03278369256157293,0,0.03278369256157293
0.17999999999999994,52.047104504077986,89411.8238296935,107.61308675172428,2.682298827494378e-13,0.0,2.406760598216226,16094.128289344797,254.8654898887962,0,0.034366527028718404,0,0.034366527028718404
0.18999999999999995,19.32990310762022,87678.55582699491,76.01220222617928,2.8421709430404007e-13,0.0,2.384851039426592,16658.925607128982,265.1250314892057,0,0.03618836476186896,0,0.03618836476186895
0.19999999999999996,52.42896991448825,88179.91054361103,125.94675127277097,3.1086244689504383e-13,0.0,2.3765524513739273,17635.982108722143,274.9181065373445,0,0.03839857796251018,0,0.03839857796251018
0.20999999999999996,15031.381832098528,180.77420672816328,74156.2963576276,0,0.0,0.011347029503551155,37.96258341291433,0.9442242520930485,0,0.03616094547139738,0,0.036160945471397386
0.21999999999999992,14555.312315942529,51.009075563737156,73716.8199136588,0,0.0,0.0011326496208504135,11.221996624022164,0.12851297259363986,0,0.036307517708990926,0,0.03630751770899092
0.22999999999999993,14902.848904272661,7.940228641425348,72387.67537362863,0,0.0,0.000449249757662438,1.826252587527829,0.027331272112175804,0,0.0359967122031897,0,0.0359967122031897
0.23999999999999994,15492.30872809751,83.59128517714473,73667.94074957413,0,0.0,0.003973134918654348,20.06190844251475,0.37040298266478344,0,0.03603650251014338,0,0.03603650251014338
0.24999999999999994,15073.68875040521,117.85138305307818,72585.6799227123,0,0.0,0.0032100899605644094,29.46284576326954,0.4607292089020788,0,0.03621793056778863,0,0.03621793056778864
