employees_per_charger\company_charger_cost_per_kWh,0.27
1,12062.543707429413
8,12105.088023332843
15,13033.131457519788
22,12116.451984682164
29,11402.131633932084
36,12096.287758874878
43,13323.741126909097
50,12633.604041874098
57,11490.567620577329
64,12405.200634955301
71,11911.710940043346
78,12445.899713495262
85,13031.45109657657
