employees_per_charger\company_charger_cost_per_kWh,0.27
1,3035.0654931380013
8,3538.7044948976063
15,3719.7940136184534
22,3556.689036412479
29,2954.493592437637
36,3096.8614098195676
43,3367.2549203796802
50,3007.7523035852073
57,3262.0034521413427
64,3151.501017282244
71,3750.2278800019126
78,3204.842178313981
85,3675.4420286837594
